elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,human toxicity: carcinogenic|comparative toxic unit for human (CTUh),human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe)
1fd5630b-95aa-571d-9719-4ce750f532af,MSMA,002163-80-6,CH4AsNaO3,Clean Crop MSMA 6 Plus; hydroxy(methyl)arsinate; sodium,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,msma,Soil,continental natural soil,kg,mapped,0.0,0.0,68.5235201603117
56072b93-03f5-5a25-bc58-b39bdf357ede,MSMA,002163-80-6,CH4AsNaO3,Clean Crop MSMA 6 Plus; hydroxy(methyl)arsinate; sodium,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,msma,Water,continental freshwater,kg,mapped,0.0,0.0,146.9558457003918
ec71220b-9786-59d3-a510-ee851415c79a,MSMA,002163-80-6,CH4AsNaO3,Clean Crop MSMA 6 Plus; hydroxy(methyl)arsinate; sodium,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,msma,Water,continental freshwater,kg,mapped,0.0,0.0,146.9558457003918
a4bab069-74a9-5b4c-8d6e-5ca984cd9ecd,Magnesite,000546-93-0,MgCO3,carbonate; magnesium,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,
59542265-cf1b-4ad9-8477-699179fe2b2b,Magnesium,007439-95-4,Mg,,air,"low population density, long-term",kg,ecoinvent orphan,,,,,,,,,,,
0437e787-ef47-4a50-b11f-df7c743e860c,Magnesium,007439-95-4,Mg,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
aeefa758-5f4f-4bb4-a28a-4075e81f2fde,Magnesium,007439-95-4,Mg,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
ebfe261d-ab0d-4ade-8743-183c8c6bdcc6,Magnesium,007439-95-4,Mg,,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,
9e5823ad-9d9b-4b98-b627-e39611b6a8bd,Magnesium,007439-95-4,Mg,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,
247f3d96-7da2-5adf-a399-65745bc042fb,Magnesium,007439-95-4,Mg,,natural resource,in water,kg,ecoinvent orphan,,,,,,,,,,,
e8475907-2081-4fd5-9526-bfcef88380db,Magnesium,007439-95-4,Mg,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,
2ef1d3db-baba-4948-bd9c-eb91e4a36228,Magnesium,007439-95-4,Mg,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,
581ddcdf-82b7-4f87-83ee-761a44fea7f7,Magnesium,007439-95-4,Mg,,soil,industrial,kg,ecoinvent orphan,,,,,,,,,,,
6cd4ed76-161a-4d90-b275-dc74704ffd1d,Magnesium,007439-95-4,Mg,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
24acc516-974c-4ff3-b7e1-5950b8d37206,Magnesium,007439-95-4,Mg,,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,
ce9fd912-233a-4807-a33e-0323b1e4a7a2,Magnesium,007439-95-4,Mg,,water,"ground-, long-term",kg,ecoinvent orphan,,,,,,,,,,,
1a217018-e3e5-499c-9eb5-5aacb9e6ae9a,Magnesium,007439-95-4,Mg,,water,ocean,kg,ecoinvent orphan,,,,,,,,,,,
7bdab722-11d0-4c42-a099-6f9ed510a44a,Magnesium,007439-95-4,Mg,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
9783014c-4ec6-4c9c-84d7-d34c8b390a0b,Magnesium,007439-95-4,Mg,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
700d16dc-4ba7-5cf4-acb3-6b04adfff445,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
c9151938-3107-57b5-951c-0681182c5948,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
6f5f2323-f747-5578-a3a7-d6a750ca3884,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,
14924e1d-84c3-5bd7-ac07-a8cc62da4e82,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,
b536f15a-f62d-5e7a-aa57-b3c6f6049065,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
90641dcd-8c22-5d53-8684-9f97a2c6cb87,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
da622862-4ecc-5eab-a7be-61a38d82a7f3,Magnesium phosphide,012057-74-8,Mg3P2,phosphorus(3-); trimagnesium,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
aadb97e9-d61d-5de3-89c6-95008ca06393,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Air,continental rural air,kg,mapped,0.0,1.25537252829876e-08,1239.905665600022
2c384839-5f0b-5936-bee4-715e27a2f026,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Air,urban air,kg,mapped,0.0,8.04768377098048e-08,12718.99140335781
dd7748c9-be28-4c89-b8b1-ed5ac14599a2,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Soil,continental agricultural soil,kg,mapped,0.0,1.845836205708095e-09,69.7979606534228
0f5b811b-4ff9-5941-9776-039b7a1771d8,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Soil,continental natural soil,kg,mapped,0.0,2.409592074268408e-10,69.7983240740418
6893fbc2-5b5e-5453-ac35-b8f94093eaba,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Soil,continental natural soil,kg,mapped,0.0,2.409592074268408e-10,69.7983240740418
5c8a56e1-3c58-5e3e-a1e0-fe9fc60617f1,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Water,continental freshwater,kg,mapped,0.0,2.144450398062245e-07,62163.05440661487
987c57c4-9c18-5d05-9d4e-aacf7e80150f,Malathion,000121-75-5,C10H19O6PS2,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate; karbofos,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,malathion,Water,continental freshwater,kg,mapped,0.0,2.144450398062245e-07,62163.05440661487
82cbb28a-fd1d-45b5-a506-556664e9ea07,Maleic anhydride,000108-31-6,C4H2O3,"furan-2,5-dione",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maleic anhydride,Air,urban air,kg,mapped,0.0,3.964540177560259e-07,2.446675163563968
39ec593c-6c45-571f-8a6b-b76472bb4824,Maleic anhydride,000108-31-6,C4H2O3,"furan-2,5-dione",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maleic anhydride,Water,continental freshwater,kg,mapped,0.0,3.900844072459767e-07,60.15171052921148
fea6831b-cc85-58f4-8936-7c61fd4c0054,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Air,continental rural air,kg,mapped,0.0,1.452981268021489e-08,11.77179706881412
2d5cb8b0-677e-58ea-85d2-903a66727688,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Air,urban air,kg,mapped,0.0,2.924397501117448e-08,52.36486643824127
863ebe6d-0f48-4c32-94df-a6369f963a2e,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Soil,continental agricultural soil,kg,mapped,0.0,6.775476310223214e-09,4.947396311459285
be1f500d-30fc-5536-a21f-23eba01e1689,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Soil,continental natural soil,kg,mapped,0.0,4.502521735484851e-09,11.49300322682298
a03dce82-319d-5f83-8f3d-017d8366b7b7,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Soil,continental natural soil,kg,mapped,0.0,4.502521735484851e-09,11.49300322682298
0e08455b-c4e6-55f3-85b7-b82bc2b1ebfe,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Water,continental freshwater,kg,mapped,0.0,7.132216626176238e-08,182.0549581329588
c41ec17f-4ca6-5dbc-a047-383a567034af,Maleic hydrazide,000123-33-1,C4H4N2O2,"1,2-dihydropyridazine-3,6-dione; maleic acid hydrazide",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maleic hydrazide,Water,continental freshwater,kg,mapped,0.0,7.132216626176238e-08,182.0549581329588
61c6920c-89ff-5928-9bea-012bd1fc5bec,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Air,continental rural air,kg,mapped,0.0,2.184407886232019e-07,2592.306738051164
08c34081-cb18-5b76-b5f5-4177434e7bc0,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Air,urban air,kg,mapped,0.0,6.636483077077662e-07,13488.00214014273
4f6390e3-bca5-4d3b-aead-7d63f2534440,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Soil,continental agricultural soil,kg,mapped,0.0,4.370361485380268e-07,4128.636840657736
c34b7d39-1ab2-512f-8c5d-c5c8aa5eff2d,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Soil,continental natural soil,kg,mapped,0.0,4.032563854577305e-08,982.9896617474072
193eb6c2-57b1-5b5f-91a4-2986768b33c0,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Soil,continental natural soil,kg,mapped,0.0,4.032563854577305e-08,982.9896617474072
c7d666fc-9018-5e44-9c68-8112aee4f20e,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Water,continental freshwater,kg,mapped,0.0,2.159775728157336e-06,52647.33106808717
e5341dca-5831-5bf1-8d1b-e7bef2b17d9b,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Water,continental freshwater,kg,mapped,0.0,2.159775728157336e-06,52647.33106808717
04b5664e-7ad4-5b04-a859-ba1ae903d310,Mancozeb,008018-01-7,C8H12MnN4S8Zn,manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt; zinc;manganese(2+);N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,mancozeb,Water,continental freshwater,kg,mapped,0.0,2.159775728157336e-06,52647.33106808717
9ad50346-9b6e-5174-b64d-f16577841e30,Mandestrobin,173662-97-0,C19H23NO3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
1d1a6b77-3aa8-510b-a248-0f42fb0a4d4a,Mandestrobin,173662-97-0,C19H23NO3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
9b3421a5-3c21-5885-a654-985325faee3d,Mandestrobin,173662-97-0,C19H23NO3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,
d79dc47a-64e5-53b9-b61b-36b1780f34aa,Mandestrobin,173662-97-0,C19H23NO3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,
0f7fd160-9f7e-5ce0-9703-228f3d4e4ea4,Mandestrobin,173662-97-0,C19H23NO3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
f3b5f8dc-b0eb-5b29-9827-4514c0494019,Mandestrobin,173662-97-0,C19H23NO3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
7ef26bc9-03bf-5be7-9d62-71776af44c06,Mandestrobin,173662-97-0,C19H23NO3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
9607fc7e-f6c3-52d5-8983-e178dbf88c85,Mandipropamid,374726-62-2,C23H22ClNO4,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,
53dbf38e-f569-5858-bbde-d4db2f6ca134,Mandipropamid,374726-62-2,C23H22ClNO4,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
12e2fffe-08cd-451c-ad46-0b0a5db3c9ba,Mandipropamid,374726-62-2,C23H22ClNO4,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,
a89db413-841d-54db-84be-33d92167c4d3,Mandipropamid,374726-62-2,C23H22ClNO4,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,
5a8f1290-dc5f-51ce-9c8b-ad97304410b6,Mandipropamid,374726-62-2,C23H22ClNO4,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
0159ee07-35da-5a5f-93bb-ba9d8571ec55,Mandipropamid,374726-62-2,C23H22ClNO4,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
3177707e-22f5-56dc-84d9-16b8cbe20ab9,Mandipropamid,374726-62-2,C23H22ClNO4,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
ad1f825b-2fa8-536b-ad31-3eb612875323,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Air,continental rural air,kg,mapped,3.670442878291468e-08,1.277648117643376e-07,2203.244972025748
d1b2f204-eace-55a0-bf8f-7048d286a27b,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Air,urban air,kg,mapped,1.795432976671741e-07,6.249740532857118e-07,17486.00730641916
d689f35b-5ebf-4b87-bb12-c4e316219275,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Soil,continental agricultural soil,kg,mapped,5.164336863437811e-08,1.797659163005139e-07,2325.036440985504
97e6023d-df74-5509-aab8-40ce866f2492,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Soil,continental natural soil,kg,mapped,4.424626377925832e-09,1.540172603275494e-08,512.199378333073
7b5fdbb4-b262-509c-9e70-f39269aacd81,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Soil,continental natural soil,kg,mapped,4.424626377925832e-09,1.540172603275494e-08,512.199378333073
93187a13-2ad8-57f8-84fc-e8bc0717f7ac,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Water,continental freshwater,kg,mapped,5.954680437816338e-07,2.072770645074109e-06,68932.0042649818
b3ee5425-868b-5327-9dba-2b31548f3148,Maneb,012427-38-2,C4H6MnN2S4,N-[2-(sulfidocarbothioylamino)ethyl]carbamodithioate; manganese ethylenebis(ditiocarbamate) (polymeric); manganese(2+),water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,maneb,Water,continental freshwater,kg,mapped,5.954680437816338e-07,2.072770645074109e-06,68932.0042649818
c2586875-bb56-4b1e-84c5-5ff255a1108b,Manganese,007439-96-5,Mn,Manganese-55,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,
583eec00-1480-4cd7-8670-31eaf94053ad,Manganese,007439-96-5,Mn,Manganese-55,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,
957d4d94-9f88-4f40-9755-cfc3918882bb,Manganese,007439-96-5,Mn,Manganese-55,water,"ground-, long-term",kg,ecoinvent orphan,,,,,,,,,,,
6ed06a59-4fd1-422e-a397-4c3274596701,Manganese,007439-96-5,Mn,Manganese-55,water,ocean,kg,ecoinvent orphan,,,,,,,,,,,
32299af9-3432-470b-8f90-5d06df12b062,Manganese,007439-96-5,Mn,Manganese-55,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,
06ee87f5-4946-4ecd-9615-b4723595fbaf,Manganese,007439-96-5,Mn,Manganese-55,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
0af26a55-d357-469f-abad-8ced785cb4fb,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,air,"low population density, long-term",kg,mapped: CAS,,1.0,,mn(ii),Air,continental rural air,kg,mapped,0.0,0.0,6490.483925255674
2460f868-54a9-404c-bec8-c809a44ae72c,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,,mn(ii),Air,continental rural air,kg,mapped,0.0,0.0,6490.483925255674
295060ba-3c3d-45e4-99ca-e17b1204b553,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,air,unspecified,kg,mapped: CAS,,1.0,,mn(ii),Air,urban air,kg,mapped,0.0,0.0,6424.256558602116
b0546417-3064-4878-bd6f-2da75cefdf63,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,air,urban air close to ground,kg,mapped: CAS,,1.0,,mn(ii),Air,urban air,kg,mapped,0.0,0.0,6424.256558602116
68a376fd-cb4a-4a2a-9651-c3b6e37f75e6,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,natural resource,in water,kg,ecoinvent orphan,,,,,,,,,,,
9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,soil,agricultural,kg,mapped: CAS,,1.0,,mn(ii),Soil,continental agricultural soil,kg,mapped,0.0,0.0,9173.28655512309
009a49e8-09a7-4432-9cb9-f2dd18e8f922,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,soil,forestry,kg,mapped: CAS,,1.0,,mn(ii),Soil,continental natural soil,kg,mapped,0.0,0.0,9173.28655512309
9c706cff-cb82-4207-a589-95896e04dc08,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,soil,industrial,kg,mapped: CAS,,1.0,,mn(ii),Soil,continental natural soil,kg,mapped,0.0,0.0,9173.28655512309
6b7fbea6-4a86-40f9-954d-3c9b3611abfd,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,soil,unspecified,kg,mapped: CAS,,1.0,,mn(ii),Soil,continental natural soil,kg,mapped,0.0,0.0,9173.28655512309
44f28e11-061d-44fd-8f25-dc62a9f1fa57,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,water,ground-,kg,mapped: CAS,,1.0,,mn(ii),Water,continental freshwater,kg,mapped,0.0,0.0,16411.06403091464
835d0907-a668-4d92-b6b6-7b56fa343713,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,water,"ground-, long-term",kg,mapped: CAS,,1.0,,mn(ii),Water,continental freshwater,kg,mapped,0.0,0.0,16411.06403091464
c91fd4bf-ed70-4e2f-a34f-159773f981b6,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,water,ocean,kg,mapped: CAS,,1.0,,mn(ii),Water,continental sea water,kg,mapped,0.0,0.0,1.366676842843506e-16
f532985c-90b7-46fc-aac9-b039b40e22f1,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,water,surface water,kg,mapped: CAS,,1.0,,mn(ii),Water,continental freshwater,kg,mapped,0.0,0.0,16411.06403091464
10cbd2f7-c41b-4bb4-b636-d8fc15cf0282,Manganese II,016397-91-4,Mn+2,Manganese; Manganese (+2); Manganese ion,water,unspecified,kg,mapped: CAS,,1.0,,mn(ii),Water,continental freshwater,kg,mapped,0.0,0.0,16411.06403091464
97a764fc-86bd-49b5-8b19-78edface8075,Manganese carbonate,000598-62-9,CMnO3,Manganese(II) carbonate; Manganous carbonate; Rhodochrosite,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,
9143372d-1042-4422-ac51-c197a4955292,Manganese-54,013966-31-9,54Mn,,air,"low population density, long-term",kBq,ecoinvent orphan,,,,,,,,,,,
46a9723a-aca5-4b66-9367-47412ec9e3a0,Manganese-54,013966-31-9,54Mn,,air,non-urban air or from high stacks,kBq,ecoinvent orphan,,,,,,,,,,,
28955c40-9925-47d2-9770-dc18a4bba82a,Manganese-54,013966-31-9,54Mn,,air,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,
d2643677-b96c-4aec-a687-b5b2d4ba9368,Manganese-54,013966-31-9,54Mn,,air,urban air close to ground,kBq,ecoinvent orphan,,,,,,,,,,,
dcf5005b-16a3-49ed-ae93-960a320f52db,Manganese-54,013966-31-9,54Mn,,water,ground-,kBq,ecoinvent orphan,,,,,,,,,,,
a04ea618-06a0-45b4-b116-a49603ba70ea,Manganese-54,013966-31-9,54Mn,,water,"ground-, long-term",kBq,ecoinvent orphan,,,,,,,,,,,
147b91df-513b-4784-923a-180c2a5b1434,Manganese-54,013966-31-9,54Mn,,water,ocean,kBq,ecoinvent orphan,,,,,,,,,,,
9a12a4c4-c03e-43fb-a448-4d911f539e64,Manganese-54,013966-31-9,54Mn,,water,surface water,kBq,ecoinvent orphan,,,,,,,,,,,
729eac4f-0339-4d0f-8956-a71ebe20a527,Manganese-54,013966-31-9,54Mn,,water,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,
a0c43dde-5978-577b-8722-1ed503b65269,Mecarbam,002595-54-2,C10H20NO5PS2,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Air,continental rural air,kg,mapped,0.0,9.810568002674467e-06,1216.66479904823
a963e5ba-d4e2-50f7-853e-49033a44fe1e,Mecarbam,002595-54-2,C10H20NO5PS2,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Air,urban air,kg,mapped,0.0,1.839460192675589e-05,4220.642533719946
8b1e1757-794b-5182-87c0-cc479d652d7b,Mecarbam,002595-54-2,C10H20NO5PS2,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Soil,continental agricultural soil,kg,mapped,0.0,1.955940265616193e-05,1340.693289952125
205ab660-4d11-5d61-b8c1-6f4d4a5f77a5,Mecarbam,002595-54-2,C10H20NO5PS2,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Soil,continental natural soil,kg,mapped,0.0,4.497263229003605e-06,1340.69329047457
321e8510-ee09-5d55-878d-bd0f60c86c94,Mecarbam,002595-54-2,C10H20NO5PS2,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Soil,continental natural soil,kg,mapped,0.0,4.497263229003605e-06,1340.69329047457
5eb26639-d645-5b9b-b2f4-461fe9c89f49,Mecarbam,002595-54-2,C10H20NO5PS2,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Water,continental freshwater,kg,mapped,0.0,5.622287684276322e-05,16769.99140013339
aa1c52ae-073b-5958-b89b-4aa4a2199513,Mecarbam,002595-54-2,C10H20NO5PS2,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,mecarbam,Water,continental freshwater,kg,mapped,0.0,5.622287684276322e-05,16769.99140013339
bbde450e-23cf-552b-b82f-67acc849183e,Mecoprop,000093-65-2,C10H11ClO3,(RS)-2-(4-chloro-o-tolyloxy)propionic acid; 2-(4-chloro-2-methylphenoxy)propanoic acid,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,mecoprop,Air,continental rural air,kg,mapped,0.0,1.68199311235102e-06,40.33383328726829
02b8a3b5-0d30-5ece-94e4-c43a8b44ee36,Mecoprop,000093-65-2,C10H11ClO3,(RS)-2-(4-chloro-o-tolyloxy)propionic acid; 2-(4-chloro-2-methylphenoxy)propanoic acid,air,unspecified,kg,"mapped: name, stripped",,1.0,,mecoprop,Air,urban air,kg,mapped,0.0,4.45241810769825e-06,244.7093763211842
bef7c90d-9f65-483c-b6b6-4b5d1086c878,Mecoprop,000093-65-2,C10H11ClO3,(RS)-2-(4-chloro-o-tolyloxy)propionic acid; 2-(4-chloro-2-methylphenoxy)propanoic acid,soil,agricultural,kg,"mapped: name, stripped",,1.0,,mecoprop,Soil,continental agricultural soil,kg,mapped,0.0,2.485366067254676e-06,20.89534357897944
