elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,total|UBP,"water use|water resources, evaporated",energy resources|energy resources,mineral resources|mineral resources,land use|land use,climate change|global warming potential (GWP100),ozone depletion|ozone depletion,emissions to air|air pollutants and PM,emissions to air|carcinogenic substances into air,emissions to air|heavy metals into air,emissions to water|water pollutants,emissions to water|POP into water,emissions to water|heavy metals into water,emissions to soil|pesticides into soil,emissions to soil|heavy metals into soil,emissions to air|radioactive substances into air,emissions to water|radioactive substances into water,"waste disposal|waste, non radioactive",waste disposal|radioactive waste to deposit,natural resources|biotic resources
f44030a1-b9bb-58b9-98cf-5832b5e4a3a2,Hexachlorobenzene,000118-74-1,C6Cl6,HCB; Hexachlorbenzol; hexachlorobenzene,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f57e4115-58a6-5e02-8357-fdc5d32b9f8b,Hexachlorobenzene,000118-74-1,C6Cl6,HCB; Hexachlorbenzol; hexachlorobenzene,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b9b470-6103-58b4-9a83-98a55b7d7624,Hexachlorobenzene,000118-74-1,C6Cl6,HCB; Hexachlorbenzol; hexachlorobenzene,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cda9a45-8010-57df-98d7-a599b91868c0,Hexachlorobenzene,000118-74-1,C6Cl6,HCB; Hexachlorbenzol; hexachlorobenzene,water,surface water,kg,mapped: overwrite,,1.0,,"benzene, hexachloro-",water,lake,kg,mapped,4000.0,,,,,,,,,,4000.0,,,,,,,,,
373c3829-2b94-5cf4-8104-1cf516c20361,Hexachlorobenzene,000118-74-1,C6Cl6,HCB; Hexachlorbenzol; hexachlorobenzene,water,unspecified,kg,mapped: overwrite,,1.0,,"benzene, hexachloro-",water,unspecified,kg,mapped,4000.0,,,,,,,,,,4000.0,,,,,,,,,
c4ece40c-cae6-5589-874f-03e283c10dc6,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,hexachlorocyclohexane,air,low population density,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
197e103d-7f0a-5d98-a797-95ee55da3807,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,air,unspecified,kg,"mapped: name, stripped",,1.0,,hexachlorocyclohexane,air,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
8158a26b-4381-5795-981b-c93768478fa4,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621dc6b9-db51-5640-b896-089c6d2e88d3,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0005111a-6692-55b1-aa3b-dd25fe19d807,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50a3ee46-c538-56de-88b0-0cd1a512e576,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a3253b0-2b23-5b7d-9f2d-3c2ff7674d23,Hexachlorocyclohexane,027154-44-5,C18H18Cl18,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7720f05-761d-4aa1-a672-4f6bd28a0369,Hexachloroethane,000067-72-1,C2Cl6,"1,1,1,2,2,2-hexachloroethane",water,ground-,kg,mapped: overwrite,,1.0,,"ethane, hexachloro-",water,ground-,kg,mapped,0.0,,,,,,,,,,0.0,,,,,,,,,
a081288c-e279-4af3-9319-8b6fd878a9e4,Hexachloroethane,000067-72-1,C2Cl6,"1,1,1,2,2,2-hexachloroethane",water,"ground-, long-term",kg,mapped: overwrite,,1.0,,"ethane, hexachloro-",water,"ground-, long-term",kg,mapped,0.0,,,,,,,,,,0.0,,,,,,,,,
917f39ec-2757-4eb6-85cd-8576c3e727cc,Hexachloroethane,000067-72-1,C2Cl6,"1,1,1,2,2,2-hexachloroethane",water,ocean,kg,mapped: overwrite,,1.0,,"ethane, hexachloro-",water,ocean,kg,mapped,150000.0,,,,,,,,,,150000.0,,,,,,,,,
708085b8-37a1-4116-aab9-229cfef519a0,Hexachloroethane,000067-72-1,C2Cl6,"1,1,1,2,2,2-hexachloroethane",water,surface water,kg,mapped: overwrite,,1.0,,"ethane, hexachloro-",water,lake,kg,mapped,150000.0,,,,,,,,,,150000.0,,,,,,,,,
a9362d7a-627f-414b-96c2-e61e56c77fb8,Hexachloroethane,000067-72-1,C2Cl6,"1,1,1,2,2,2-hexachloroethane",water,unspecified,kg,mapped: overwrite,,1.0,,"ethane, hexachloro-",water,unspecified,kg,mapped,150000.0,,,,,,,,,,150000.0,,,,,,,,,
f3e6a73c-134d-57b2-b5b9-90c3f36e34c0,Hexachlorophene,000070-30-4,C13H6Cl6O2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5d9227f-587e-5c5a-89a5-22e5bdceaa4f,Hexachlorophene,000070-30-4,C13H6Cl6O2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5155f72-f1ae-5ef1-8dce-ad49d8d1040e,Hexachlorophene,000070-30-4,C13H6Cl6O2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561ffc2d-fdb1-5447-96ce-35453e554a1f,Hexachlorophene,000070-30-4,C13H6Cl6O2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a6ee055-1591-59ba-b645-633ad440df57,Hexachlorophene,000070-30-4,C13H6Cl6O2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14f5bb36-9f00-5b94-ae93-c3af08fa3d9f,Hexachlorophene,000070-30-4,C13H6Cl6O2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3316828-733e-5bb0-93a7-537a6cc506dd,Hexachlorophene,000070-30-4,C13H6Cl6O2,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f5c9cff-7968-50b6-b197-0dc148955c1f,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608aa7c-2edc-5ed3-b3db-5bed19b81813,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94ba16db-16b4-4652-b121-8682c317db58,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",soil,agricultural,kg,"mapped: name, stripped",,1.0,,hexaconazole,soil,agricultural,kg,mapped,2800000.0,,,,,,,,,,,,,2800000.0,,,,,,
c786166a-d04e-5c61-9f53-c170b545b98c,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",soil,forestry,kg,"mapped: name, stripped",,1.0,,hexaconazole,soil,,,,,,,,,,,,,,,,,,,,,,,
d45b7fa5-b2a0-59a1-8c84-13e3cc4afeac,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",soil,unspecified,kg,"mapped: name, stripped",,1.0,,hexaconazole,soil,,,,,,,,,,,,,,,,,,,,,,,
2e45c523-614b-5952-92b4-bbe90d7b4d02,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31123d98-9e0d-582d-8a5d-44b9c98a5809,Hexaconazole,079983-71-4,C14H17Cl2N3O,"(RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol; 2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faef6a70-d35c-59cc-98aa-528f212fe465,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb314bf-cb47-5813-a47f-a135c12fb485,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29ed3a9c-84ee-530d-8ba7-bf8e0d2fe754,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cde32eac-c066-572e-a164-9c242ddb62de,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d2e7b6c-5f0f-5655-a1f8-270b47783fd2,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dcdc6dc-63af-57ec-8ea3-1ab377bb16d0,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21aebdd2-2f97-5d9c-86e2-c3f7dc6068cb,Hexaflumuron,086479-06-3,C16H8Cl2F6N2O3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7e0bddf-7b8a-43f4-9319-6f4b3d9fa65a,Hexafluoroethane,000076-16-4,C2F6,"1,1,1,2,2,2-hexafluoroethane; Ethane, hexafluoro-; HFC-116; R116; perfluoroethane",air,"low population density, long-term",kg,mapped: overwrite,,1.0,,"ethane, hexafluoro-, hfc-116",air,"low population density, long-term",kg,mapped,11000000.0,,,,,11000000.0,,,,,,,,,,,,,,
8f3e0579-d07d-48c9-b41a-fb559728f9c0,Hexafluoroethane,000076-16-4,C2F6,"1,1,1,2,2,2-hexafluoroethane; Ethane, hexafluoro-; HFC-116; R116; perfluoroethane",air,non-urban air or from high stacks,kg,mapped: overwrite,,1.0,,"ethane, hexafluoro-, hfc-116",air,low population density,kg,mapped,11000000.0,,,,,11000000.0,,,,,,,,,,,,,,
acc39720-dda7-4b3a-80c7-c6394cad4191,Hexafluoroethane,000076-16-4,C2F6,"1,1,1,2,2,2-hexafluoroethane; Ethane, hexafluoro-; HFC-116; R116; perfluoroethane",air,unspecified,kg,mapped: overwrite,,1.0,,"ethane, hexafluoro-, hfc-116",air,unspecified,kg,mapped,11000000.0,,,,,11000000.0,,,,,,,,,,,,,,
df5dd437-2e12-4af6-8f7a-9c8224857dc5,Hexafluoroethane,000076-16-4,C2F6,"1,1,1,2,2,2-hexafluoroethane; Ethane, hexafluoro-; HFC-116; R116; perfluoroethane",air,urban air close to ground,kg,mapped: overwrite,,1.0,,"ethane, hexafluoro-, hfc-116",air,high population density,kg,mapped,11000000.0,,,,,11000000.0,,,,,,,,,,,,,,
0c906b13-a938-4e0d-9722-ae52ffa41ecd,Hexamethyldisilazane,000999-97-3,C6H19NSi2,HMDS; [dimethyl-(trimethylsilylamino)silyl]methane,air,"low population density, long-term",kg,mapped: overwrite,,1.0,,hexamethyldisilizane,air,"low population density, long-term",kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
0d30fcbb-9262-4026-8e0d-119fb12a04b0,Hexamethyldisilazane,000999-97-3,C6H19NSi2,HMDS; [dimethyl-(trimethylsilylamino)silyl]methane,air,non-urban air or from high stacks,kg,mapped: overwrite,,1.0,,hexamethyldisilizane,air,low population density,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
5bd325f2-8c4b-4e1f-bb84-2f58900f4d51,Hexamethyldisilazane,000999-97-3,C6H19NSi2,HMDS; [dimethyl-(trimethylsilylamino)silyl]methane,air,unspecified,kg,mapped: overwrite,,1.0,,hexamethyldisilizane,air,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
b7a3b260-ac8d-43e2-b549-34bb5b82b533,Hexamethyldisilazane,000999-97-3,C6H19NSi2,HMDS; [dimethyl-(trimethylsilylamino)silyl]methane,air,urban air close to ground,kg,mapped: overwrite,,1.0,,hexamethyldisilizane,air,high population density,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
81be176b-9cb5-4d98-8d12-533246c4ade8,Hexamethylene diisocyanate,000822-06-0,C8H12N2O2,"1,6-Hexamethylene diisocyanate; Hexamethylene diisocyanate; Hexane 1,6-diisocyanate",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a509fde-57c4-4c5c-87ef-8af7f9cd46d2,Hexamethylenediamine,000124-09-4,C6H16N2,"1,6-Diaminohexane; 1,6-Hexanediamine; HEXANE-1,6-DIAMINE",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ff1fec-e163-4377-acac-b00c8aa94391,Hexane,000110-54-3,C6H14,n-hexane,air,"low population density, long-term",kg,"mapped: name, stripped",,1.0,,hexane,air,"low population density, long-term",kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
41067ac7-bf36-47ef-a19f-683d9b758a28,Hexane,000110-54-3,C6H14,n-hexane,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,hexane,air,low population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
6b248529-b754-4be7-8b1a-91b9756fc2bc,Hexane,000110-54-3,C6H14,n-hexane,air,unspecified,kg,"mapped: name, stripped",,1.0,,hexane,air,unspecified,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
3bbc78d0-08c4-48ef-a863-704e32fddcb3,Hexane,000110-54-3,C6H14,n-hexane,air,urban air close to ground,kg,"mapped: name, stripped",,1.0,,hexane,air,high population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
02381700-f27e-4ffa-b58f-e7309ad7f9e7,Hexane,000110-54-3,C6H14,n-hexane,water,ground-,kg,"mapped: name, stripped",,1.0,,hexane,water,ground-,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
388fecc6-1313-40db-a8c5-b3c028d4445b,Hexane,000110-54-3,C6H14,n-hexane,water,"ground-, long-term",kg,"mapped: name, stripped",,1.0,,hexane,water,"ground-, long-term",kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
8f62b772-7c20-4b8f-9bf8-5c02509a45a2,Hexane,000110-54-3,C6H14,n-hexane,water,ocean,kg,"mapped: name, stripped",,1.0,,hexane,water,ocean,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
e55802e0-4678-42df-978e-e18aa552c33e,Hexane,000110-54-3,C6H14,n-hexane,water,surface water,kg,"mapped: name, stripped",,1.0,,hexane,water,lake,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
856f0506-79b3-42c1-8faa-3e9f8699c28d,Hexane,000110-54-3,C6H14,n-hexane,water,unspecified,kg,"mapped: name, stripped",,1.0,,hexane,water,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
d2b51d27-7b18-56ed-911b-4a44e6cd6708,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750cca2a-2d78-5907-bbcc-ecba2e4878fb,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941d87e-6d5c-45d0-9fd5-16e3b948431c,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad218f39-fd12-529f-9e71-06d574839ab8,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b2b7ce-cad1-529c-9085-a780b97ab8fc,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c84728bc-fdf1-5485-94c6-76520f5ce203,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be76836e-f8ed-591b-a4da-9107bbdb5e71,Hexazinone,051235-04-2,C12H20N4O2,"3-cyclohexyl-6-(dimethylamino)-1-methyl-1,3,5-triazine-2,4-dione; Velpar",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359c2af-6593-5cd4-a907-eb3fc6b21a7d,Hexythiazox,078587-05-0,C17H21ClN2O2S,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae5438f5-c9cf-5d47-bdcf-2bee2cfc7f4a,Hexythiazox,078587-05-0,C17H21ClN2O2S,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d4852a3-6ef9-5e64-be70-6d65df0c9337,Hexythiazox,078587-05-0,C17H21ClN2O2S,,soil,agricultural,kg,"mapped: name, stripped",,1.0,,hexythiazox,soil,agricultural,kg,mapped,610000.0,,,,,,,,,,,,,610000.0,,,,,,
89c7841f-1cd2-55b2-bbde-d81ca979b4cf,Hexythiazox,078587-05-0,C17H21ClN2O2S,,soil,forestry,kg,"mapped: name, stripped",,1.0,,hexythiazox,soil,,,,,,,,,,,,,,,,,,,,,,,
27223d28-3276-5f84-ba8f-615954d443a1,Hexythiazox,078587-05-0,C17H21ClN2O2S,,soil,unspecified,kg,"mapped: name, stripped",,1.0,,hexythiazox,soil,,,,,,,,,,,,,,,,,,,,,,,
6ac65c44-fda6-5f69-bdec-81a367e198c6,Hexythiazox,078587-05-0,C17H21ClN2O2S,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c457a8da-68f4-5701-80db-747cc439b2dd,Hexythiazox,078587-05-0,C17H21ClN2O2S,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2f53dc8-8e09-511f-8dd2-4bae3625ba27,Holmium,007440-60-0,Ho,,natural resource,in ground,kg,"mapped: name, stripped, CAS, formula",,1.0,,holmium,resource,in ground,kg,mapped,20.0,,,20.0,,,,,,,,,,,,,,,,
e2c3785b-d8dd-5396-a61a-dbd2b43ecbcc,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9633bc35-5117-542d-9e91-8c7fde1d2d7d,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c99e2cb-60ae-499e-aae1-c983fb3bd9f2,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126d8b2d-9617-5ea4-9990-998f2b02319a,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b5efc2c-9b3d-50c2-b609-88f805d15408,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f6454ab-2cdc-56ef-9135-cabd257394a8,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0990d9-7ef9-5fc4-a55d-60de8d9ef843,Hydramethylnon,067485-29-4,C25H24F6N4,Wipeout,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f50e961a-3089-437f-af3c-1099a8a3e1ed,Hydrazine,000302-01-2,H4N2,,water,ground-,kg,"mapped: name, stripped",,1.0,,hydrazine,water,ground-,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
141996d0-f260-4ef3-ad9a-809c54690595,Hydrazine,000302-01-2,H4N2,,water,"ground-, long-term",kg,"mapped: name, stripped",,1.0,,hydrazine,water,"ground-, long-term",kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
d0e162d5-40b4-4310-a45b-52d0a4f0ef52,Hydrazine,000302-01-2,H4N2,,water,ocean,kg,"mapped: name, stripped",,1.0,,hydrazine,water,ocean,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
47703131-d6ba-4e54-a25e-26f6fd9ddc1c,Hydrazine,000302-01-2,H4N2,,water,surface water,kg,"mapped: name, stripped",,1.0,,hydrazine,water,lake,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
3c9f4830-91f4-4a22-bd83-c9439b41106c,Hydrazine,000302-01-2,H4N2,,water,unspecified,kg,"mapped: name, stripped",,1.0,,hydrazine,water,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
a97ba30e-898d-4e73-bd62-ec8f636659c2,"Hydrocarbons, aliphatic, alkanes, cyclic",,,,air,"low population density, long-term",kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, cyclic",air,"low population density, long-term",kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
5f4baaf6-055e-491e-9852-258897ab5194,"Hydrocarbons, aliphatic, alkanes, cyclic",,,,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, cyclic",air,low population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
5c9ec415-12f1-4390-bcff-3ff0fcd7ba73,"Hydrocarbons, aliphatic, alkanes, cyclic",,,,air,unspecified,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, cyclic",air,unspecified,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
18282ab8-5b46-4c56-9038-588ed28a4a95,"Hydrocarbons, aliphatic, alkanes, cyclic",,,,air,urban air close to ground,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, cyclic",air,high population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
81801aa8-01a0-41ac-8c3e-4bbda8dd1381,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,air,"low population density, long-term",kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",air,"low population density, long-term",kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
17a98e7f-a8fd-431d-9bb6-6c4bf3fc5517,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",air,low population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
2451f9df-0596-49ec-8380-08e4ad75a153,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,air,unspecified,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",air,unspecified,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
bfa26b15-5340-441e-acb4-0bb19a4028d3,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,air,urban air close to ground,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",air,high population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
bdc5534e-85e0-4b6c-bd84-80e50e831190,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,water,ground-,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",water,ground-,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
7a7054c4-bc1e-4ae2-a31e-b7752bdbeb75,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,water,"ground-, long-term",kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",water,"ground-, long-term",kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
faf05b06-da29-4af5-aa37-cfa4b802a297,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,water,ocean,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",water,ocean,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
b902d333-ded6-4c87-be52-8fc03fe6dfd4,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,water,surface water,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",water,lake,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
acd68ded-df6f-4a5f-b95d-bbbf2567c735,"Hydrocarbons, aliphatic, alkanes, unspecified",,,,water,unspecified,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, alkanes, unspecified",water,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
9fd8c8e6-4159-4553-88f3-9c557626508e,"Hydrocarbons, aliphatic, unsaturated",,,,air,"low population density, long-term",kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, unsaturated",air,"low population density, long-term",kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
2d50f4c8-a917-4496-a7d9-470b080faf68,"Hydrocarbons, aliphatic, unsaturated",,,,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,"hydrocarbons, aliphatic, unsaturated",air,low population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
