elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, metals|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
ad419049-3445-481f-97a3-3d4529ee924f,Teflubenzuron,083121-18-0,C14H6Cl2F4N2O2,"1-(3,5-dichloro-2,4-difluorophenyl)-3-(2,6-difluorobenzoyl)urea; N-[(3,5-dichloro-2,4-difluorophenyl)carbamoyl]-2,6-difluorobenzamide",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9948-0050c2490048,teflubenzuron,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,2288900.0,,,2288900.0,,,,,,,,0.00020081,,,0.00020081,,,,,,,
01497ecf-a26d-5f6b-b2fd-98f53a30e1c1,Teflubenzuron,083121-18-0,C14H6Cl2F4N2O2,"1-(3,5-dichloro-2,4-difluorophenyl)-3-(2,6-difluorobenzoyl)urea; N-[(3,5-dichloro-2,4-difluorophenyl)carbamoyl]-2,6-difluorobenzamide",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,3e4dc5b7-6556-11dd-ad8b-0800200c9a66,teflubenzuron,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,2288900.0,,,2288900.0,,,,,,,,8.8437e-06,,,8.8437e-06,,,,,,,
5aacc39e-7130-5bcd-8fbe-8067f5cf41e9,Teflubenzuron,083121-18-0,C14H6Cl2F4N2O2,"1-(3,5-dichloro-2,4-difluorophenyl)-3-(2,6-difluorobenzoyl)urea; N-[(3,5-dichloro-2,4-difluorophenyl)carbamoyl]-2,6-difluorobenzamide",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,64b1a722-6556-11dd-ad8b-0800200c9a66,teflubenzuron,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,26919000.0,,,26919000.0,,,,,,,,0.00010638,,,0.00010638,,,,,,,
7722209c-9953-4e3d-9854-5eaf36e147f8,Tefluthrin,079538-32-2,C17H14ClF7O2,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a23d-0050c2490048,tefluthrin,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,25277.0,,,25277.0,,,,,,,,1.2866e-05,,,1.2866e-05,,,,,,,
273b51ae-dcc4-45c6-b8da-f6ba0313edf8,Tefluthrin,079538-32-2,C17H14ClF7O2,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9105-0050c2490048,tefluthrin,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,65748.0,,,65748.0,,,,,,,,3.5608e-06,,,3.5608e-06,,,,,,,
2a46d676-6d14-4541-8cbf-e29d9996c76d,Tefluthrin,079538-32-2,C17H14ClF7O2,,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a23e-0050c2490048,tefluthrin,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,116590000.0,,,116590000.0,,,,,,,,2.135e-05,,,2.135e-05,,,,,,,
865f863b-8d32-47fa-94db-ee56dc6bb923,Tefluthrin,079538-32-2,C17H14ClF7O2,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a23e-0050c2490048,tefluthrin,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,116590000.0,,,116590000.0,,,,,,,,2.135e-05,,,2.135e-05,,,,,,,
c6379349-6cf0-54c9-8bfe-2ec812501fda,Tellurium,013494-80-9,Te,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac69-0050c2490048,tellurium,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,91.131,,91.131,,,,,,,,,7.2543e-07,,7.2543e-07,,,,,,,,
7b6da1f2-e191-5a77-ae06-af96201f5803,Tellurium,013494-80-9,Te,,natural resource,in ground,kg,"mapped: name, stripped, CAS",,1.0,1f31999a-6556-11dd-ad8b-0800200c9a66,tellurium,Resources from ground,Non-renewable element resources from ground,kg,mapped,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,
67e221a4-9177-44a6-86a7-e4d652cda4bf,Tellurium-123m,378784-49-7,123mTe,,air,"low population density, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83e7f0f5-6cf8-4a66-bbd6-def720e8a01b,Tellurium-123m,378784-49-7,123mTe,,air,non-urban air or from high stacks,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43efdef0-6157-4436-8a23-2f50ac3c6fc2,Tellurium-123m,378784-49-7,123mTe,,air,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd05bdcf-c6e9-4027-9282-24ed986c4b80,Tellurium-123m,378784-49-7,123mTe,,air,urban air close to ground,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4669a72-41dc-4874-9983-55e381c81e67,Tellurium-123m,378784-49-7,123mTe,,water,ground-,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de9ce04f-b751-484f-a8a2-740d98138bf6,Tellurium-123m,378784-49-7,123mTe,,water,"ground-, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03bd55c6-c37d-4205-aaa2-3c1f3759a0cd,Tellurium-123m,378784-49-7,123mTe,,water,ocean,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f36d881-55bd-44ed-a383-a97cd4c53b16,Tellurium-123m,378784-49-7,123mTe,,water,surface water,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3de5903-aa75-4d7b-a804-2c75248b4c6d,Tellurium-123m,378784-49-7,123mTe,,water,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3669e9f-cbb6-44cf-b6f8-b0779b92e2bd,Tellurium-132,014234-28-7,132Te,,water,ground-,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa66acff-55f2-4ca8-9392-4d436613b2fb,Tellurium-132,014234-28-7,132Te,,water,"ground-, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3446a6f-92f1-480f-915d-375a269009c1,Tellurium-132,014234-28-7,132Te,,water,ocean,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d3849fb-dbf1-40cf-905e-ba11be1ba9f4,Tellurium-132,014234-28-7,132Te,,water,surface water,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe3bd0b5-0401-48da-bcfd-23d5e462b940,Tellurium-132,014234-28-7,132Te,,water,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a1d66a-2fb6-50dd-8c52-dbb68ed510da,Tembotrione,335104-84-2,C17H16ClF3O6S,,soil,agricultural,kg,mapped: CAS,,1.0,8ba538aa-2d32-4d51-b184-f5f0f3cb630c,"2-{2-chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoyl}cyclohexane-1,3-dione",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1479700.0,,,1479700.0,,,,,,,,,,,,,,,,,,
2ba6c345-1a1c-5337-b547-1753ea269581,Tembotrione,335104-84-2,C17H16ClF3O6S,,soil,forestry,kg,mapped: CAS,,1.0,1e9c150e-19a7-47f9-b94c-20a5fa29e858,"2-{2-chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoyl}cyclohexane-1,3-dione",Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,1479700.0,,,1479700.0,,,,,,,,,,,,,,,,,,
7d685caf-34cf-5466-b048-6841a368dcee,Tepraloxydim,149979-41-9,C17H24ClNO4,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a243-0050c2490048,tepraloxydim,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,111.36,,,111.36,,,,,,,,,,,,,,,,,,
a110815e-69d2-43bd-8bf8-4e842e5895e3,Terbacil,005902-51-2,C9H13ClN2O2,"3-tert-butyl-5-chloro-6-methyl-1H-pyrimidine-2,4-dione; Sinbar",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a24a-0050c2490048,terbacil,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,10489.0,,,10489.0,,,,,,,,4.1231e-06,,,4.1231e-06,,,,,,,
6ec6a8a8-4c94-5bc5-93c5-62928fcf3935,Terbium,007440-27-9,Tb,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15057e97-7b47-405e-8222-6ed5cf4e0087,Terbufos,013071-79-9,C9H21O2PS3,tert-butylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a429-0050c2490048,terbufos,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,402790.0,,,402790.0,,,,,,,,0.00022573,,,0.00022573,,,,,,,
1be6f247-61bd-4614-a1fa-01a85e968fcb,Terbuthylazin,005915-41-3,C9H16ClN5,"N2-tert-butyl-6-chloro-N4-ethyl-1,3,5-triazine-2,4-diamine; terbuthylazine",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a42b-0050c2490048,terbuthylazin,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,81970.0,,,81970.0,,,,,,,,1.1646e-05,,,1.1646e-05,,,,,,,
64027a69-77eb-5b11-ae61-81f27161bf7e,Terbutryn,000886-50-0,C10H19N5S,"2-N-tert-butyl-4-N-ethyl-6-methylsulfanyl-1,3,5-triazine-2,4-diamine",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-910c-0050c2490048,terbutryn,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,4009.0,,,4009.0,,,,,,,,6.5106e-05,,,6.5106e-05,,,,,,,
9b7f06e5-0dc7-4c58-8300-034426d069b5,Terpenes,,(C5H8)n,,air,"low population density, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10b69d7a-018d-44c6-9a5e-e67fc9475b86,Terpenes,,(C5H8)n,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bec6ea-fd71-48a1-ae8b-87a7b818eb77,Terpenes,,(C5H8)n,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9952327-7cac-4b05-84cb-e96a3f0f239b,Terpenes,,(C5H8)n,,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f06ecbdf-cd83-46a9-b05e-c90ce65858a8,Tert-butanol,000075-65-0,C4H10O,2-Methyl-2-propanol; 2-Methylpropan-2-ol; TBA; tert-Butyl alcohol,air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-91b8-0050c2490048,2-methyl-2-propanol,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,0.56863,,,0.56863,,,,3.3914e-07,,,3.3914e-07,,,,,,,,0.179,,,
18762d4d-f0b1-4f32-9dd1-fed497e286bd,Tert-butanol,000075-65-0,C4H10O,2-Methyl-2-propanol; 2-Methylpropan-2-ol; TBA; tert-Butyl alcohol,water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,e2fa8f99-6555-11dd-ad8b-0800200c9a66,2-methyl-2-propanol,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,5.9311,,,5.9311,,,,3.9943e-07,,,3.9943e-07,,,,,,,,,,,
613b907a-973e-422a-95c8-feb4f96aa92d,Tert-butyl hydroperoxide,000075-91-2,C4H10O2,TBHP; t-butyl hydroperoxide; tert-butylhydroperoxide,air,unspecified,kg,"mapped: name, stripped, syn_strip, CAS",,1.0,20212b49-6e63-48ee-8919-a48f258dd0b0,tert-butyl hydroperoxide,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,441.42,,,441.42,,,,,,,,2.6982e-07,,,2.6982e-07,,,,,,,
ebecaf6b-68cd-4740-8485-3676871a2929,Tert-butyl hydroperoxide,000075-91-2,C4H10O2,TBHP; t-butyl hydroperoxide; tert-butylhydroperoxide,water,unspecified,kg,"mapped: name, stripped, syn_strip, CAS",,1.0,6a3b5474-5176-443a-8f72-376316c8b927,tert-butyl hydroperoxide,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,6056.8,,,6056.8,,,,,,,,4.4032e-07,,,4.4032e-07,,,,,,,
d88b5aeb-d589-4847-b2d4-80ba6a227ab7,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",air,"low population density, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a3fd-0050c2490048,tetrachloroethene,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,0.049,,,
754028fd-e650-4804-922e-694a764ba578,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a3ff-0050c2490048,tetrachloroethene,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,1.1542,,,1.1542,,,,1.7818e-07,,,1.7818e-07,6.7476e-07,,,6.7476e-07,,,,0.049,,,
9bc66656-9f37-44bc-ae0b-5d5243b8137e,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a3fc-0050c2490048,tetrachloroethene,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1.1557,,,1.1557,,,,2.813e-07,,,2.813e-07,1.0662e-06,,,1.0662e-06,,,,0.049,,,
d2d4b344-3c58-4b0c-868a-ac0bdb2027dc,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",air,urban air close to ground,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a3fe-0050c2490048,tetrachloroethene,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,1.1571,,,1.1571,,,,3.8443e-07,,,3.8443e-07,1.4577e-06,,,1.4577e-06,,,,0.049,,,
f8d3477c-7a39-4a51-9c16-a2ee5ae6a5d7,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",water,ground-,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a400-0050c2490048,tetrachloroethene,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,1260.2,,,1260.2,,,,5.0707e-07,,,5.0707e-07,1.1448e-06,,,1.1448e-06,,,,,,,
0015315d-a2b8-4b72-8e60-0d34a72e6de8,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",water,"ground-, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a401-0050c2490048,tetrachloroethene,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,
6592e729-c2a4-4d33-86ca-5b86cdf7cdc7,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",water,ocean,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a404-0050c2490048,tetrachloroethene,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,0.55345,,,0.55345,,,,1.1693e-07,,,1.1693e-07,3.6539e-07,,,3.6539e-07,,,,,,,
a74ded48-233e-4bd2-9406-a36d8e623489,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a400-0050c2490048,tetrachloroethene,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,1260.2,,,1260.2,,,,5.0707e-07,,,5.0707e-07,1.1448e-06,,,1.1448e-06,,,,,,,
4b0d68e7-37bc-4184-93b5-91b70c62e585,Tetrachloroethylene,000127-18-4,C2Cl4,"1,1,2,2-tetrachloroethene; Ethene, tetrachloro-; Perchlorethylen; Perchlorethylene; Perchloroethylene; Tetrachloroethene",water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,fe0acd60-3ddc-11dd-a402-0050c2490048,tetrachloroethene,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,630.38,,,630.38,,,,3.12e-07,,,3.12e-07,7.5507e-07,,,7.5507e-07,,,,,,,
ce0399dc-3d7c-5eed-a4da-ec310d91b624,Tetraconazole,112281-77-3,C13H11Cl2F4N3O,,soil,agricultural,kg,mapped: CAS,,1.0,32b9b0e5-e363-410f-94e5-e6c24fdbd50a,"(+/-) 2-(2,4-dichlorophenyl)-3-(1h-1,2,4-triazole-1-yl)propyl-1,1,2,2-tetrafluoroethylether",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,217.94,,,217.94,,,,,,,,9.2874e-07,,,9.2874e-07,,,,,,,
e59a199f-d4ed-4d43-82b1-71c4a8fae867,Tetrafluoromethane,000075-73-0,CF4,"Methane, tetrafluoro-; R-14; fc-14; perfluoromethane, tetrafluoromethane",air,"low population density, long-term",kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-9680-0050c2490048,FC-14,Emissions to air,"Emissions to air, unspecified",kg,mapped: proxy,,7350.0,,7350.0,,,,,,,,,,,,,,,,,,,,,,,,
b353e7d2-5b94-4b6e-a3e5-de0a10bef851,Tetrafluoromethane,000075-73-0,CF4,"Methane, tetrafluoro-; R-14; fc-14; perfluoromethane, tetrafluoromethane",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-9680-0050c2490048,FC-14,Emissions to air,"Emissions to air, unspecified",kg,mapped: proxy,,7350.0,,7350.0,,,,,,,,,,,,,,,,,,,,,,,,
33681770-a0e1-4ce8-93c3-941fd607fa5f,Tetrafluoromethane,000075-73-0,CF4,"Methane, tetrafluoro-; R-14; fc-14; perfluoromethane, tetrafluoromethane",air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-9680-0050c2490048,FC-14,Emissions to air,"Emissions to air, unspecified",kg,mapped,,7350.0,,7350.0,,,,,,,,,,,,,,,,,,,,,,,,
dfe1da1e-7756-4f7e-a393-6d5e2342a962,Tetrafluoromethane,000075-73-0,CF4,"Methane, tetrafluoro-; R-14; fc-14; perfluoromethane, tetrafluoromethane",air,urban air close to ground,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-9680-0050c2490048,FC-14,Emissions to air,"Emissions to air, unspecified",kg,mapped: proxy,,7350.0,,7350.0,,,,,,,,,,,,,,,,,,,,,,,,
664cfb50-d657-4c95-8778-f4fb7a6fe361,Tetramethyl ammonium hydroxide,000075-59-2,C4H13NO,TMAH; tetramethylazanium,air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,103a32f3-fe24-4922-b8a1-7bf4dd228a25,Tetramethyl ammonium hydroxide,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,
fa334460-698e-4000-a579-468fdf8a96e0,Tetramethyl ammonium hydroxide,000075-59-2,C4H13NO,TMAH; tetramethylazanium,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,00f6719e-fb9f-4571-b5a5-de7b7387f012,Tetramethyl ammonium hydroxide,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,326.57,,,326.57,,,,,,,,1.6446e-05,,,1.6446e-05,,,,,,,
5186b1e9-506c-4846-994d-789c5204b38a,Tetramethyl ammonium hydroxide,000075-59-2,C4H13NO,TMAH; tetramethylazanium,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,41947749-2c8b-4c47-a855-dc3f217fc74b,Tetramethyl ammonium hydroxide,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,377.5,,,377.5,,,,,,,,3.043e-05,,,3.043e-05,,,,,,,
2a1c80de-a083-470b-80dd-ba11a5aeea8c,Tetramethyl ammonium hydroxide,000075-59-2,C4H13NO,TMAH; tetramethylazanium,air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,5a30a797-1a37-4fc3-9fd3-304949516f80,Tetramethyl ammonium hydroxide,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,428.43,,,428.43,,,,,,,,4.4415e-05,,,4.4415e-05,,,,,,,
f0e37b5f-3f67-516a-afd5-442c83e094bc,Thallium,007440-28-0,Tl,,natural resource,in ground,kg,"mapped: name, stripped, CAS",,1.0,2905ed47-6556-11dd-ad8b-0800200c9a66,thallium,Resources from ground,Non-renewable element resources from ground,kg,mapped,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43e-05,
f2f1a5eb-de1e-42fe-ad80-60a255185ba9,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,air,"low population density, long-term",kg,"mapped: stripped, CAS",,1.0,05b76684-9e74-4d92-8543-1ccfb2c0e268,thallium (i),Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,
9540d6dc-b589-4fbb-8260-1b6a88b8bf11,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,air,non-urban air or from high stacks,kg,"mapped: stripped, CAS",,1.0,f063594f-4618-4555-961c-3ce37f3dc844,thallium (i),Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,1230.0,,1230.0,,,,,,,,,7.8673e-05,,7.8673e-05,,,,,,,,
18aa2daa-0188-4328-b24b-1ad1398ecf81,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,air,unspecified,kg,"mapped: stripped, CAS",,1.0,5deb05ac-0c9a-4498-9f1b-db089bb2f7e8,thallium (i),Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1230.0,,1230.0,,,,,,,,,7.9692e-05,,7.9692e-05,,,,,,,,
50deb561-3de9-4b25-9b61-1695ad2dd136,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,air,urban air close to ground,kg,"mapped: stripped, CAS",,1.0,330c1c01-5fa5-4413-a349-07c8a447aa9d,thallium (i),Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,1230.0,,1230.0,,,,,,,,,8.0711e-05,,8.0711e-05,,,,,,,,
57a17022-7f17-4cdf-b0e8-184bc5c50d98,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,soil,agricultural,kg,"mapped: stripped, CAS",,1.0,02181ec3-6f91-49cd-8024-2e0d1b08da53,thallium (i),Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1760.0,,1760.0,,,,,,,,,8.1655e-05,,8.1655e-05,,,,,,,,
51814700-587c-4915-9ed2-c5a644f831d3,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,soil,forestry,kg,"mapped: stripped, CAS",,1.0,1fc5b9e6-76c6-40e3-be5e-21f00f1ce5c3,thallium (i),Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,1760.0,,1760.0,,,,,,,,,8.146e-05,,8.146e-05,,,,,,,,
bc3d3e8d-249a-4e6d-85e8-3a003ca32776,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,soil,industrial,kg,"mapped: stripped, CAS",,1.0,1fc5b9e6-76c6-40e3-be5e-21f00f1ce5c3,thallium (i),Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,1760.0,,1760.0,,,,,,,,,8.146e-05,,8.146e-05,,,,,,,,
6fa8a7df-bd00-4b65-82bd-23b6a4cffe6a,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,soil,unspecified,kg,"mapped: stripped, CAS",,1.0,0a500538-9f12-4aef-83a2-3e49778dae3f,thallium (i),Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,1760.0,,1760.0,,,,,,,,,8.1558e-05,,8.1558e-05,,,,,,,,
