elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
ce786d8b-d1f9-572d-a5d9-2fb676e135ec,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,15987895-a40d-4f79-a785-610a54851e1e,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,1061.4,,1061.4,,,,,,,3.241e-07,,3.241e-07,,,,,,,
6e478a2e-bd7e-584b-a69c-40bc7005644a,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",air,unspecified,kg,mapped: CAS,,1.0,a805ef64-8215-4c68-8b9a-d1b13359642a,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1431.2,,1431.2,,,,,,,5.9739e-07,,5.9739e-07,,,,,,,
e2cb70af-1995-5ac4-870f-c3c1cbfb820f,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",soil,agricultural,kg,mapped: CAS,,1.0,2bbc8a79-08c6-4252-8b42-d0ea63d39018,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1.4107,,1.4107,,,,,,,1.1577e-10,,1.1577e-10,,,,,,,
5316e1a6-618c-5851-ac1b-b117acd578c9,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",soil,forestry,kg,mapped: CAS,,1.0,bca75737-ad5a-4f0b-a244-8a98d86132e9,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,1.4107,,1.4107,,,,,,,8.2508e-12,,8.2508e-12,,,,,,,
a1014f6e-ed77-59e1-a6bb-42173d1fb733,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",soil,unspecified,kg,mapped: CAS,,1.0,59102e0b-214a-4a3a-82b1-9157234822ae,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,1.4107,,1.4107,,,,,,,6.201e-11,,6.201e-11,,,,,,,
b0479853-4bb5-5659-8a6c-c6765a40c1ce,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",water,surface water,kg,mapped: CAS,,1.0,3cb32e65-263a-4a40-a2c2-a92c559a5070,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,55194.0,,55194.0,,,,,,,3.2281e-07,,3.2281e-07,,,,,,,
26a7c6e6-5f6c-5d9f-a852-8a4243489d4a,Fenhexamid,126833-17-8,C14H17Cl2NO2,"N-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide",water,unspecified,kg,mapped: CAS,,1.0,d5655d21-edf2-4c0e-a918-241c49384fbf,"n-(2,3-dichloro-4-hydroxyphenyl)-1-methylcyclohexanecarboxamide",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,55194.0,,55194.0,,,,,,,1.6254e-07,,1.6254e-07,,,,,,,
daae8857-004a-55c4-a464-3558a99fa133,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-93a3-0050c2490048,fenitrothion,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,25942.0,,25942.0,,,,,,,9.6418e-06,,9.6418e-06,,,,,,,
cb85b349-2b70-5a0a-9742-85a46b47c57f,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9128-0050c2490048,fenitrothion,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,60911.0,,60911.0,,,,,,,0.00018355,,0.00018355,,,,,,,
d75bdfae-385c-5082-aa89-e0ebdb26e33c,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9126-0050c2490048,fenitrothion,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,16602.0,,16602.0,,,,,,,6.3062e-07,,6.3062e-07,,,,,,,
cc6a8f0f-3da8-5b75-bb0f-16300af6e4ff,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-93a7-0050c2490048,fenitrothion,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,16602.0,,16602.0,,,,,,,1.1387e-07,,1.1387e-07,,,,,,,
9f04f052-1a18-54ba-9c1c-a56d468fb7b7,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9127-0050c2490048,fenitrothion,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,16602.0,,16602.0,,,,,,,3.7225e-07,,3.7225e-07,,,,,,,
605ae58e-04b0-5fb4-a0af-b65d00d4938b,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-93a4-0050c2490048,fenitrothion,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,10022000.0,,10022000.0,,,,,,,4.1395e-05,,4.1395e-05,,,,,,,
fc3a4e02-ddf6-5fe0-89c8-d0839fbb740d,Fenitrothion,000122-14-5,C9H12NO5PS,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-93a6-0050c2490048,fenitrothion,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,10022000.0,,10022000.0,,,,,,,2.1025e-05,,2.1025e-05,,,,,,,
1aae33ae-424f-5981-8239-6ce1f1413fdf,Fenobucarb,003766-81-2,C12H17NO2,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,30f7ac34-b10a-4999-959a-a1486f19a361,2-sec-butylphenyl methylcarbamate,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,1277.3,,1277.3,,,,,,,,,,,,,,,,
cd7704de-610d-5d4e-831e-303891657ab0,Fenobucarb,003766-81-2,C12H17NO2,,air,unspecified,kg,mapped: CAS,,1.0,3ccaae49-2aa8-4c8b-953c-bb8dfdeab992,2-sec-butylphenyl methylcarbamate,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1458.2,,1458.2,,,,,,,,,,,,,,,,
9ca56b55-83bf-5982-8837-8fa8ceaba293,Fenobucarb,003766-81-2,C12H17NO2,,soil,agricultural,kg,mapped: CAS,,1.0,b31f3d01-5618-4a9a-b4c0-825cb5a2ef63,2-sec-butylphenyl methylcarbamate,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,2319.1,,2319.1,,,,,,,,,,,,,,,,
b2d97e71-0577-500a-88da-714c3cf0f662,Fenobucarb,003766-81-2,C12H17NO2,,soil,forestry,kg,mapped: CAS,,1.0,8127e5c8-83f0-4bca-8b95-2ecd14fcf3fe,2-sec-butylphenyl methylcarbamate,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,2319.1,,2319.1,,,,,,,,,,,,,,,,
9424a760-2a74-5d91-a391-ac9819e9906e,Fenobucarb,003766-81-2,C12H17NO2,,soil,unspecified,kg,mapped: CAS,,1.0,8b525fcd-ee8d-4b14-8de8-ca63942c4649,2-sec-butylphenyl methylcarbamate,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,2319.1,,2319.1,,,,,,,,,,,,,,,,
91804e74-b7a2-5762-a65e-5807e4a55976,Fenobucarb,003766-81-2,C12H17NO2,,water,surface water,kg,mapped: CAS,,1.0,fbdf7f45-5061-4239-b015-4b991c6afc27,2-sec-butylphenyl methylcarbamate,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,32629.0,,32629.0,,,,,,,,,,,,,,,,
242262bc-574c-55b1-afa6-425d5a628438,Fenobucarb,003766-81-2,C12H17NO2,,water,unspecified,kg,mapped: CAS,,1.0,f40bc436-dace-4801-834d-5e45c5172ae2,2-sec-butylphenyl methylcarbamate,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,32629.0,,32629.0,,,,,,,,,,,,,,,,
5bf4f001-62d5-52f6-9835-1f3015b16e64,Fenoprop,000093-72-1,C9H7Cl3O3,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,e2fb52e5-6555-11dd-ad8b-0800200c9a66,silvex,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,288.11,,288.11,,,,0.0,,0.0,3.7554e-06,,3.7554e-06,,,,,,,
d6ee3d7d-aaf5-556a-aeb0-2b9631c8dd05,Fenoprop,000093-72-1,C9H7Cl3O3,,air,unspecified,kg,mapped: CAS,,1.0,e2fb52db-6555-11dd-ad8b-0800200c9a66,silvex,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,354.29,,354.29,,,,0.0,,0.0,4.5214e-06,,4.5214e-06,,,,,,,
bcb9e0f8-c57a-59f8-be24-e708f79e055b,Fenoprop,000093-72-1,C9H7Cl3O3,,soil,agricultural,kg,mapped: CAS,,1.0,e2fb52d9-6555-11dd-ad8b-0800200c9a66,silvex,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,363.98,,363.98,,,,0.0,,0.0,7.1444e-06,,7.1444e-06,,,,,,,
d896acaf-a1d9-530d-9450-0f825f2a5bac,Fenoprop,000093-72-1,C9H7Cl3O3,,soil,forestry,kg,mapped: CAS,,1.0,e2fb52e3-6555-11dd-ad8b-0800200c9a66,silvex,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,363.98,,363.98,,,,0.0,,0.0,1.1065e-06,,1.1065e-06,,,,,,,
5d8308dc-5d52-51a1-8e40-ad3498ccec12,Fenoprop,000093-72-1,C9H7Cl3O3,,soil,unspecified,kg,mapped: CAS,,1.0,e2fb52e9-6555-11dd-ad8b-0800200c9a66,silvex,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,363.98,,363.98,,,,0.0,,0.0,4.1255e-06,,4.1255e-06,,,,,,,
fa5d4006-5f0f-5e02-8cac-7bc007714b77,Fenoprop,000093-72-1,C9H7Cl3O3,,water,surface water,kg,mapped: CAS,,1.0,e2fb52df-6555-11dd-ad8b-0800200c9a66,silvex,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,10321.0,,10321.0,,,,0.0,,0.0,3.1375e-05,,3.1375e-05,,,,,,,
afabcef3-d71d-55f5-ae55-f13208cbf9bb,Fenoprop,000093-72-1,C9H7Cl3O3,,water,unspecified,kg,mapped: CAS,,1.0,4d9a8790-3ddd-11dd-9a0a-0050c2490048,silvex,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,10321.0,,10321.0,,,,0.0,,0.0,1.6034e-05,,1.6034e-05,,,,,,,
d293e9c7-cdde-521e-9b1f-64cb73e161d3,Fenothiocarb,062850-32-2,C13H19NO2S,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095dee8b-ede5-5938-8f02-2a422b3839b4,Fenothiocarb,062850-32-2,C13H19NO2S,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2c200a-5b76-5d7f-a7fd-04633405f1d9,Fenothiocarb,062850-32-2,C13H19NO2S,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e51dea6-0423-5cbc-bea5-6a1233e1ae9c,Fenothiocarb,062850-32-2,C13H19NO2S,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866e2cc0-0eb0-5d53-8cd9-d90d3b831faa,Fenothiocarb,062850-32-2,C13H19NO2S,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763f50f-a408-5e45-9ad4-0a4d323c9477,Fenothiocarb,062850-32-2,C13H19NO2S,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5218726-76a9-528e-89a7-fa4ad63f4d64,Fenothiocarb,062850-32-2,C13H19NO2S,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28d5dfb-632d-469b-b0c2-a55ce78155ff,Fenoxaprop,095617-09-7,C16H12ClNO5,"(RS)-2-[4-(6-chloro-1,3-benzoxazol-2-yloxy)phenoxy]propionic acid; 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoic acid",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229d225-38a2-4ec9-a7ed-4fd906a57c76,Fenoxaprop,095617-09-7,C16H12ClNO5,"(RS)-2-[4-(6-chloro-1,3-benzoxazol-2-yloxy)phenoxy]propionic acid; 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoic acid",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c7d8329-ad97-5bcf-a8bf-b66ef09afebe,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90f6-0050c2490048,fenoxaprop-ethyl,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,4886.7,,4886.7,,,,,,,2.8311e-06,,2.8311e-06,,,,,,,
b7226e02-0197-50e7-837b-024962094c4d,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90f3-0050c2490048,fenoxaprop-ethyl,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,9173.2,,9173.2,,,,,,,4.7121e-06,,4.7121e-06,,,,,,,
b700cb75-eeff-444c-aabc-ea4dbd7a630e,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",soil,agricultural,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90f1-0050c2490048,fenoxaprop-ethyl,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,95.742,,95.742,,,,,,,7.2358e-08,,7.2358e-08,,,,,,,
9ef4b4d8-7483-53b0-b634-1a2cbf8c2d07,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",soil,forestry,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90d9-0050c2490048,fenoxaprop-ethyl,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,95.747,,95.747,,,,,,,1.4684e-09,,1.4684e-09,,,,,,,
0c988aeb-74c8-5abe-b853-b2fd707e63eb,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",soil,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90f2-0050c2490048,fenoxaprop-ethyl,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,95.744,,95.744,,,,,,,3.6913e-08,,3.6913e-08,,,,,,,
208b6051-f383-5345-8e5b-b9fd3155a171,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90d6-0050c2490048,fenoxaprop-ethyl,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,659610.0,,659610.0,,,,,,,9.9537e-06,,9.9537e-06,,,,,,,
e83532da-688a-5989-8cbc-3bd3cea11d34,Fenoxaprop ethyl ester,066441-23-4,C18H16ClNO5,"ethyl 2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop ethyl; fenoxaprop-ethyl",water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-90d8-0050c2490048,fenoxaprop-ethyl,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,659610.0,,659610.0,,,,,,,5.073e-06,,5.073e-06,,,,,,,
a8c90ad9-5319-54b5-abfc-bec0dbe94b7e,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,b0a4226f-5d30-4fa6-8c3a-dc129818744c,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,164.48,,164.48,,,,,,,,,,,,,,,,
50d31ff3-676d-56d8-8bff-2bcc2c5982ba,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,air,unspecified,kg,mapped: CAS,,1.0,79f52668-7c97-4055-baf3-6592299f0c98,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,192.12,,192.12,,,,,,,,,,,,,,,,
82383062-8c49-5b3c-b8f7-931dd7c5035b,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,soil,agricultural,kg,mapped: CAS,,1.0,1add0873-bf62-4d76-9860-0babed8e5ccd,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,725.38,,725.38,,,,,,,,,,,,,,,,
5ef46470-8c5e-52ef-ab79-9886444db2c4,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,soil,forestry,kg,mapped: CAS,,1.0,4c72b288-60ea-44ac-adc2-ca3aadbee3c5,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,725.38,,725.38,,,,,,,,,,,,,,,,
6a7e514e-adf0-5cd9-a782-e3a881a8dc06,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,soil,unspecified,kg,mapped: CAS,,1.0,ec0b4e5b-3ffa-4c74-b619-b7ae1dfcbcb9,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,725.38,,725.38,,,,,,,,,,,,,,,,
e300ab62-a6ad-57ab-9395-46d773695d92,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,water,surface water,kg,mapped: CAS,,1.0,070bc2b6-1796-4972-a473-0de74bb8d2f3,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,5657.0,,5657.0,,,,,,,,,,,,,,,,
514e4dfa-d908-5ae5-9e1b-4b5cb8df074d,Fenoxaprop-P,113158-40-0,C16H12ClNO5,,water,unspecified,kg,mapped: CAS,,1.0,a384a409-c48c-4ebf-94a9-295689df488a,"propanoic acid, 2-[4-[(6-chloro-2-benzoxazolyl)oxy]phenoxy]-, (2r)-",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,5657.0,,5657.0,,,,,,,,,,,,,,,,
9e6fe5cd-496c-5b2c-a490-e1d7784502df,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",air,non-urban air or from high stacks,kg,"mapped: synonym, syn_strip, CAS",,1.0,3e4d9ea5-6556-11dd-ad8b-0800200c9a66,fenoxaprop-p-ethyl,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,1536.4,,1536.4,,,,,,,8.004e-07,,8.004e-07,,,,,,,
4766eea5-ab77-5fa4-9c59-66c3e88bfcaa,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",air,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,3e4d9ea2-6556-11dd-ad8b-0800200c9a66,fenoxaprop-p-ethyl,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,2773.9,,2773.9,,,,,,,9.6449e-07,,9.6449e-07,,,,,,,
b6e37022-cef7-4b2a-9e1e-f6ae4a0503e7,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",soil,agricultural,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-93a9-0050c2490048,fenoxaprop-p-ethyl,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,663.61,,663.61,,,,,,,4.715e-07,,4.715e-07,,,,,,,
f2951f85-d865-52d4-8d1c-a855f85a9f0e,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",soil,forestry,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-93b2-0050c2490048,fenoxaprop-p-ethyl,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,663.64,,663.64,,,,,,,9.5784e-09,,9.5784e-09,,,,,,,
1096f43f-a20b-5105-b732-be833b58451c,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",soil,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-93ae-0050c2490048,fenoxaprop-p-ethyl,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,663.63,,663.63,,,,,,,2.4054e-07,,2.4054e-07,,,,,,,
4801adbd-23f5-59cb-90aa-a1955ac622b2,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",water,surface water,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-93af-0050c2490048,fenoxaprop-p-ethyl,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,191770.0,,191770.0,,,,,,,2.7221e-06,,2.7221e-06,,,,,,,
f6c995d1-3b8c-5042-8c6d-a21714797c1c,Fenoxaprop-P ethyl ester,071283-80-2,C18H16ClNO5,"ethyl (2R)-2-[4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy]propanoate; fenoxaprop-p-ethyl",water,unspecified,kg,"mapped: synonym, syn_strip, CAS",,1.0,08a91e70-3ddc-11dd-93b1-0050c2490048,fenoxaprop-p-ethyl,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,191770.0,,191770.0,,,,,,,1.3873e-06,,1.3873e-06,,,,,,,
76218406-20dc-558a-830d-2e3cdb10e0a4,Fenoxycarb,072490-01-8,C17H19NO4,ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,9efeb204-dc12-465b-b051-897fa8b644d7,fenoxycarb,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,686.43,,686.43,,,,,,,,,,,,,,,,
d1bbc0ab-6e27-5caa-9a0f-d3f9eb9b0ea2,Fenoxycarb,072490-01-8,C17H19NO4,ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate,air,unspecified,kg,"mapped: name, stripped",,1.0,b434663c-272a-4cc3-b704-b0a9e6d272dd,fenoxycarb,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1374.3,,1374.3,,,,,,,,,,,,,,,,
