elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
3ca7403e-c960-4a4e-a649-ab68b42b65b8,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,air,non-urban air or from high stacks,kg,mapped,False,1.0,8aed5e36-6343-478c-9612-71deecbb0186,chloroacetic acid,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,3946.5,,3946.5,,,,0.0,,0.0,2.9392e-07,,2.9392e-07,,,,,,,
9eb7a71d-0e15-4cf3-b8db-4b2ccf87380a,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,air,unspecified,kg,mapped,False,1.0,52cdd6f7-7397-4c5f-a6c5-e801baed4a6c,chloroacetic acid,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,4131.8,,4131.8,,,,0.0,,0.0,8.1052e-07,,8.1052e-07,,,,,,,
ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,air,urban air close to ground,kg,mapped,True,1.0,c5891744-aa6b-448f-8cfc-661e757a4f60,chloroacetic acid,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,4317.0,,4317.0,,,,0.0,,0.0,1.3271e-06,,1.3271e-06,,,,,,,
327212ad-eac9-49f2-afc3-26520e60c951,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,water,ground-,kg,mapped,False,1.0,d00f228e-f157-4c8d-87fe-f785723f6128,chloroacetic acid,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,33711.0,,33711.0,,,,0.0,,0.0,1.7733e-07,,1.7733e-07,,,,,,,
f2127292-61a1-43a3-bae2-fab282d5e941,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,water,"ground-, long-term",kg,mapped,False,1.0,15e89946-8d4f-4864-a724-990509c931be,chloroacetic acid,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,
8b9be7e6-c6c3-42d2-a92d-24e584b23ea7,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,water,ocean,kg,mapped,False,1.0,d7f743a5-321f-4a11-8deb-8fc9394cbb72,chloroacetic acid,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,9.9261e-05,,9.9261e-05,,,,0.0,,0.0,3.5077e-11,,3.5077e-11,,,,,,,
a0a9fc24-9752-434a-b115-96d161bf5059,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,water,surface water,kg,mapped,True,1.0,d00f228e-f157-4c8d-87fe-f785723f6128,chloroacetic acid,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,33711.0,,33711.0,,,,0.0,,0.0,1.7733e-07,,1.7733e-07,,,,,,,
c8bd2194-b2fc-47c3-bd0b-3341e4b23970,Chloroacetic acid,000079-11-8,C2H3ClO2,2-chloroacetic acid,water,unspecified,kg,mapped,True,1.0,65df55c3-8146-41ab-b152-c5ef8f68df34,chloroacetic acid,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,33711.0,,33711.0,,,,0.0,,0.0,8.8681e-08,,8.8681e-08,,,,,,,
fa0d6d19-f82c-4e51-bfad-43a187f6662b,Chloroacetyl chloride,000079-04-9,C2H2Cl2O,2-chloroacetyl chloride; chloracetic chloride; monochloroacetyl chloride,water,ground-,kg,mapped,False,1.0,d7836a50-0ae6-4443-8350-52cfb935e3ea,chloroacetyl chloride,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,118620.0,,118620.0,,,,,,,7.4889e-05,,7.4889e-05,,,,,,,
4f5e79fc-b595-4b7e-8133-c2febbf75107,Chloroacetyl chloride,000079-04-9,C2H2Cl2O,2-chloroacetyl chloride; chloracetic chloride; monochloroacetyl chloride,water,"ground-, long-term",kg,mapped,False,1.0,b7cb98ab-5009-439e-87c7-59a1da09cde6,chloroacetyl chloride,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,
21501e81-6395-4404-9cd6-001c6a686fd1,Chloroacetyl chloride,000079-04-9,C2H2Cl2O,2-chloroacetyl chloride; chloracetic chloride; monochloroacetyl chloride,water,ocean,kg,mapped,False,1.0,bb4ae57e-5ac7-4f22-93a7-cd9d86d14a72,chloroacetyl chloride,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,142.3,,142.3,,,,,,,2.2375e-07,,2.2375e-07,,,,,,,
bcbf2ad9-c338-4e11-be56-9e07113dafb3,Chloroacetyl chloride,000079-04-9,C2H2Cl2O,2-chloroacetyl chloride; chloracetic chloride; monochloroacetyl chloride,water,surface water,kg,mapped,True,1.0,d7836a50-0ae6-4443-8350-52cfb935e3ea,chloroacetyl chloride,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,118620.0,,118620.0,,,,,,,7.4889e-05,,7.4889e-05,,,,,,,
dcfaa97f-8eb6-4aa4-822f-2b0dc3e89df9,Chloroacetyl chloride,000079-04-9,C2H2Cl2O,2-chloroacetyl chloride; chloracetic chloride; monochloroacetyl chloride,water,unspecified,kg,mapped,False,1.0,cb823561-ef07-4207-91eb-7cd65bca274f,chloroacetyl chloride,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,118620.0,,118620.0,,,,,,,3.7556e-05,,3.7556e-05,,,,,,,
68b769b3-46f3-4b8e-a4f3-45a0fd85bf1b,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",air,"low population density, long-term",kg,mapped,False,1.0,fe0acd60-3ddc-11dd-a493-0050c2490048,vinyl chloride,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,
20750a37-320b-48cb-9fd4-366a86fcd6d6,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,e2fa4176-6555-11dd-ad8b-0800200c9a66,vinyl chloride,Emissions to air,Emissions to lower stratosphere and upper troposphere,kg,mapped,,,,,,,0.0061329,,0.0061329,,,,3.8825e-07,,3.8825e-07,1.3459e-07,,1.3459e-07,,,,,,,
2256cd1c-760f-43b0-aa1c-5229ba199150,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",air,non-urban air or from high stacks,kg,mapped,False,1.0,fe0acd60-3ddc-11dd-a495-0050c2490048,vinyl chloride,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,0.0061329,,0.0061329,,,,3.8825e-07,,3.8825e-07,1.3459e-07,,1.3459e-07,,,,,,,
2a51889e-9264-45df-9753-64c25a755d9e,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",air,unspecified,kg,mapped,True,1.0,fe0acd60-3ddc-11dd-a492-0050c2490048,vinyl chloride,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,0.0063829,,0.0063829,,,,2.6747e-06,,2.6747e-06,9.2599e-07,,9.2599e-07,,,,,,,
127ff74d-018b-43b9-8a4e-fb5577d5ee5a,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",air,urban air close to ground,kg,mapped,True,1.0,fe0acd60-3ddc-11dd-a494-0050c2490048,vinyl chloride,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,0.0066328,,0.0066328,,,,4.9611e-06,,4.9611e-06,1.7174e-06,,1.7174e-06,,,,,,,
3bd4b93d-298c-4e3f-88bb-864569350e60,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",water,ground-,kg,mapped,False,1.0,fe0acd60-3ddc-11dd-a496-0050c2490048,vinyl chloride,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,133.53,,133.53,,,,1.5071e-06,,1.5071e-06,2.448e-06,,2.448e-06,,,,,,,
95589041-7176-4e15-9578-fa6a4066955f,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",water,"ground-, long-term",kg,mapped,False,1.0,fe0acd60-3ddc-11dd-a497-0050c2490048,vinyl chloride,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,
e67ada08-e113-4e05-b0a4-029a72e199a0,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",water,ocean,kg,mapped,False,1.0,fe0acd60-3ddc-11dd-a49a-0050c2490048,vinyl chloride,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,0.00063168,,0.00063168,,,,4.4732e-08,,4.4732e-08,2.3582e-08,,2.3582e-08,,,,,,,
cfe43cd8-3356-4d29-bb02-5b9c9ede0aec,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",water,surface water,kg,mapped,True,1.0,fe0acd60-3ddc-11dd-a496-0050c2490048,vinyl chloride,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,133.53,,133.53,,,,1.5071e-06,,1.5071e-06,2.448e-06,,2.448e-06,,,,,,,
d3f2bf47-65db-4bc7-8334-eb5107e7585a,Chloroethylene,000075-01-4,C2H3Cl,"Chloroethene; Ethene, chloro-; VC; Vinyl chloride; ethylene, chloro-",water,unspecified,kg,mapped,True,1.0,fe0acd60-3ddc-11dd-a498-0050c2490048,vinyl chloride,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,133.53,,133.53,,,,7.7589e-07,,7.7589e-07,1.2358e-06,,1.2358e-06,,,,,,,
78259cf2-1bb2-41ec-941c-9d70909df094,Chloroform,000067-66-3,CHCl3,Trichlormethane,air,"low population density, long-term",kg,mapped,False,1.0,fe0acd60-3ddc-11dd-af01-0050c2490048,chloroform,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,20.6,,20.6,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,0.0389,,,
98af3079-fb76-488d-8afe-713814e14d36,Chloroform,000067-66-3,CHCl3,Trichlormethane,air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,d86c88f8-6555-11dd-ad8b-0800200c9a66,chloroform,Emissions to air,Emissions to lower stratosphere and upper troposphere,kg,mapped,,20.6,,20.6,,,4.6203,,4.6203,,,,1.3995e-07,,1.3995e-07,5.3098e-07,,5.3098e-07,,,,0.0389,,,
fa9b9736-6de8-4bd6-ba22-1bd78c798373,Chloroform,000067-66-3,CHCl3,Trichlormethane,air,non-urban air or from high stacks,kg,mapped,True,1.0,08a91e70-3ddc-11dd-9642-0050c2490048,chloroform,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,20.6,,20.6,,,4.6203,,4.6203,,,,1.3995e-07,,1.3995e-07,5.3098e-07,,5.3098e-07,,,,0.0389,,,
fbf6ab3a-74e3-4cbe-b61d-959728bdce46,Chloroform,000067-66-3,CHCl3,Trichlormethane,air,unspecified,kg,mapped,True,1.0,fe0acd60-3ddc-11dd-af00-0050c2490048,chloroform,Emissions to air,"Emissions to air, unspecified",kg,mapped,,20.6,,20.6,,,4.6212,,4.6212,,,,2.0834e-07,,2.0834e-07,7.9401e-07,,7.9401e-07,,,,0.0389,,,
4cadbc9f-0472-4bb9-a942-df5b90e37878,Chloroform,000067-66-3,CHCl3,Trichlormethane,air,urban air close to ground,kg,mapped,True,1.0,fe0acd60-3ddc-11dd-af02-0050c2490048,chloroform,Emissions to air,Emissions to urban air close to ground,kg,mapped,,20.6,,20.6,,,4.6222,,4.6222,,,,2.7673e-07,,2.7673e-07,1.057e-06,,1.057e-06,,,,0.0389,,,
cbe3d924-dd94-4208-bdbc-9aed29bbc770,Chloroform,000067-66-3,CHCl3,Trichlormethane,water,ground-,kg,mapped,False,1.0,08a91e70-3ddc-11dd-9643-0050c2490048,chloroform,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,696.98,,696.98,,,,3.8874e-07,,3.8874e-07,6.5061e-07,,6.5061e-07,,,,,,,
4f7ebc48-dbe2-4dd9-be92-e81f22520694,Chloroform,000067-66-3,CHCl3,Trichlormethane,water,"ground-, long-term",kg,mapped,False,1.0,08a91e70-3ddc-11dd-9644-0050c2490048,chloroform,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,,,,
d08cd491-53a2-4b2c-a385-08c76cf09e6b,Chloroform,000067-66-3,CHCl3,Trichlormethane,water,ocean,kg,mapped,False,1.0,08a91e70-3ddc-11dd-9662-0050c2490048,chloroform,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,2.3016,,2.3016,,,,7.4667e-08,,7.4667e-08,2.6256e-07,,2.6256e-07,,,,,,,
ec2c6f72-1ca3-428b-90e5-e9feb4b58381,Chloroform,000067-66-3,CHCl3,Trichlormethane,water,surface water,kg,mapped,True,1.0,08a91e70-3ddc-11dd-9643-0050c2490048,chloroform,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,696.98,,696.98,,,,3.8874e-07,,3.8874e-07,6.5061e-07,,6.5061e-07,,,,,,,
3d5051b0-08d6-40ef-8d0c-de90edb39c39,Chloroform,000067-66-3,CHCl3,Trichlormethane,water,unspecified,kg,mapped,True,1.0,08a91e70-3ddc-11dd-9645-0050c2490048,chloroform,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,696.98,,696.98,,,,2.317e-07,,2.317e-07,4.5658e-07,,4.5658e-07,,,,,,,
fd9e2be1-a651-4c40-b0bb-e7daa4f56ad4,Chloropicrin,000076-06-2,CCl3NO2,trichloro(nitro)methane,soil,agricultural,kg,mapped,True,1.0,e2fab6a8-6555-11dd-ad8b-0800200c9a66,chloropicrin,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,221030.0,,221030.0,,,,0.0,,0.0,2.2296e-05,,2.2296e-05,,,,,,,
b66104c3-8096-4c8d-abbc-cae04770d8d1,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,air,"low population density, long-term",kg,mapped,False,1.0,7ba77124-a0e2-4c8d-9f77-cc8d83c5916e,"chlorosilane, trimethyl-",Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,
b0cfe7ff-d676-440b-a113-414b733daaf8,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,7a155fc7-c00b-4fd4-8200-7c5a8295dc7a,"chlorosilane, trimethyl-",Emissions to air,Emissions to lower stratosphere and upper troposphere,kg,mapped,,,,,,,0.017851,,0.017851,,,,,,,1.3091e-09,,1.3091e-09,,,,,,,
5ca10fd5-fb77-43ad-969f-c47808244801,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,air,non-urban air or from high stacks,kg,mapped,False,1.0,bf57db50-4a27-48ac-bef4-181ca52981a4,"chlorosilane, trimethyl-",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,0.017851,,0.017851,,,,,,,1.3091e-09,,1.3091e-09,,,,,,,
fa442f6a-4fc6-4c57-942b-c84c6c41c8b4,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,air,unspecified,kg,mapped,False,1.0,d569e915-a72b-4ddb-93a7-7843324ed4d4,"chlorosilane, trimethyl-",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,0.017887,,0.017887,,,,,,,2.829e-09,,2.829e-09,,,,,,,
0131a35d-1d37-46ee-aed2-5ca12ac07ad4,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,air,urban air close to ground,kg,mapped,True,1.0,61da7b3d-f0a1-4600-8079-83551b71e423,"chlorosilane, trimethyl-",Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,0.017923,,0.017923,,,,,,,4.3489e-09,,4.3489e-09,,,,,,,
6eb5976c-c1e1-4e3e-a362-a46054941573,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,water,ground-,kg,mapped,False,1.0,a94b8398-7291-4aa9-bb8a-4304105c540b,"chlorosilane, trimethyl-",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,65.209,,65.209,,,,,,,1.6844e-08,,1.6844e-08,,,,,,,
ae521be9-6534-4962-9183-3d36c4c74201,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,water,"ground-, long-term",kg,mapped,False,1.0,75b87fd5-b8e5-45ff-8de0-71bb91c0b6ed,"chlorosilane, trimethyl-",Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,
d9de01f7-815c-4946-b10f-02972805260a,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,water,ocean,kg,mapped,False,1.0,13b8184f-01d7-40f6-8c49-85ce0722c86c,"chlorosilane, trimethyl-",Emissions to water,Emissions to sea water,kg,mapped,,,,,,,0.0088958,,0.0088958,,,,,,,1.7373e-09,,1.7373e-09,,,,,,,
85727faa-6607-4834-a34c-45a742a24c29,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,water,surface water,kg,mapped,False,1.0,a94b8398-7291-4aa9-bb8a-4304105c540b,"chlorosilane, trimethyl-",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,65.209,,65.209,,,,,,,1.6844e-08,,1.6844e-08,,,,,,,
26202571-16f9-48c3-bf4d-e9c189f43b2c,"Chlorosilane, trimethyl-",000075-77-4,C3H9ClSi,,water,unspecified,kg,mapped,False,1.0,2eece193-6f57-4cc2-8fcc-6f9dc1784f7f,"chlorosilane, trimethyl-",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,65.209,,65.209,,,,,,,9.2909e-09,,9.2909e-09,,,,,,,
b8ba284a-9560-40a1-bde9-75943d8c923a,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,air,"low population density, long-term",kg,mapped,False,1.0,ac1262ef-6a3e-4f7f-b8c8-7138411832ea,chlorosulphuric acid,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
514de41e-c977-4ae7-8fe8-86a29791fee4,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,e36efbb5-d064-4284-bac5-69e63ebeba6e,chlorosulphuric acid,Emissions to air,Emissions to lower stratosphere and upper troposphere,kg,mapped,,,,,,,15.992,15.992,,,,,,,,,,,,,,,,,
db7fd21a-9bfc-4a23-992a-4efefeee99b7,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,air,non-urban air or from high stacks,kg,mapped,False,1.0,fe17c51c-8aca-40fb-b2ba-b3e150fd563a,chlorosulphuric acid,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,15.992,15.992,,,,,,,,,,,,,,,,,
19e10755-75cf-4518-98c3-624201ac089f,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,air,unspecified,kg,mapped,True,1.0,f11f68ad-906b-493b-9213-2e9309cd6269,chlorosulphuric acid,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,16.151,16.151,,,,,,,,,,,,,,,,,
d46ae140-6502-4335-ab1c-9d6eab19ce78,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,air,urban air close to ground,kg,mapped,True,1.0,457356e4-1d42-4bbc-ac66-cf9274711920,chlorosulphuric acid,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,16.309,16.309,,,,,,,,,,,,,,,,,
e6a2b657-56ef-48b2-a62c-03d1980bc3f1,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,water,ground-,kg,mapped,False,1.0,091d05f6-f902-425a-a56f-cbc6392418d5,chlorosulphuric acid,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,67.142,67.142,,,,,,,,,,,,,,,,,
88170f48-29c2-4dcf-9042-8b9d6efb088c,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,water,"ground-, long-term",kg,mapped,False,1.0,ef30b5f9-9bd9-4cc4-b47c-9bdfcc160561,chlorosulphuric acid,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
20a718fc-d376-4ca0-a7d5-a45026c936ab,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,water,ocean,kg,mapped,False,1.0,43648617-c167-4f1e-af34-8a6c86623dc0,chlorosulphuric acid,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,8.0375e-09,8.0375e-09,,,,,,,,,,,,,,,,,
0098b967-2131-43d2-b684-254583fbadc7,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,water,surface water,kg,mapped,True,1.0,091d05f6-f902-425a-a56f-cbc6392418d5,chlorosulphuric acid,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,67.142,67.142,,,,,,,,,,,,,,,,,
46f9fcc3-e595-4252-897e-0e5a997333f0,Chlorosulfonic acid,007790-94-5,ClHO3S,chloridosulfonic acid; chlorosulphuric acid; sulfuric chlorohydrin; sulfurochloridic acid,water,unspecified,kg,mapped,False,1.0,0ec949a7-3e3f-4f5e-8e12-95b77b6b48d3,chlorosulphuric acid,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,67.142,67.142,,,,,,,,,,,,,,,,,
9e4fda2d-a8ce-5b65-bf26-01805e3bdf0b,Chlorothalonil,001897-45-6,C8Cl4N2,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile; tetrachloroisophthalonitrile",air,non-urban air or from high stacks,kg,mapped,True,1.0,4d9a8790-3ddd-11dd-9213-0050c2490048,chlorothalonil,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,49314.0,,49314.0,,,,4.8516e-08,,4.8516e-08,1.4622e-06,,1.4622e-06,,,,,,,
439e0af0-188b-5311-8512-2f32376298b7,Chlorothalonil,001897-45-6,C8Cl4N2,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile; tetrachloroisophthalonitrile",air,unspecified,kg,mapped,False,1.0,4d9a8790-3ddd-11dd-9210-0050c2490048,chlorothalonil,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,54902.0,,54902.0,,,,5.4458e-08,,5.4458e-08,1.6413e-06,,1.6413e-06,,,,,,,
06b8a67f-5044-4060-be71-04e1dfc31e24,Chlorothalonil,001897-45-6,C8Cl4N2,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile; tetrachloroisophthalonitrile",soil,agricultural,kg,mapped,True,1.0,4d9a8790-3ddd-11dd-920e-0050c2490048,chlorothalonil,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1211.0,,1211.0,,,,5.4608e-10,,5.4608e-10,1.6458e-08,,1.6458e-08,,,,,,,
87a1b489-3846-537a-8819-977df3df566e,Chlorothalonil,001897-45-6,C8Cl4N2,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile; tetrachloroisophthalonitrile",soil,forestry,kg,mapped,True,1.0,08a91e70-3ddc-11dd-926e-0050c2490048,chlorothalonil,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,1211.0,,1211.0,,,,2.8448e-10,,2.8448e-10,8.5739e-09,,8.5739e-09,,,,,,,
aed62f74-bd90-55d7-bb64-eaa93ff0b38c,Chlorothalonil,001897-45-6,C8Cl4N2,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile; tetrachloroisophthalonitrile",water,ground-,kg,mapped,True,1.0,4d9a8790-3ddd-11dd-9214-0050c2490048,chlorothalonil,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,1588300.0,,1588300.0,,,,1.3403e-07,,1.3403e-07,4.0397e-06,,4.0397e-06,,,,,,,
98388b27-1670-534a-b31d-058ea72a91c4,Chlorothalonil,001897-45-6,C8Cl4N2,"2,4,5,6-tetrachlorobenzene-1,3-dicarbonitrile; tetrachloroisophthalonitrile",water,unspecified,kg,mapped,True,1.0,4d9a8790-3ddd-11dd-9216-0050c2490048,chlorothalonil,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,1588300.0,,1588300.0,,,,6.8919e-08,,6.8919e-08,2.0771e-06,,2.0771e-06,,,,,,,
0822b867-9dca-4d5a-93c3-319d39b592cd,Chlorpyrifos,002921-88-2,C9H11Cl3NO3PS,"chloropyrifos; chloropyriphos; chlorpyriphos; diethoxy-sulfanylidene-(3,5,6-trichloropyridin-2-yl)oxy-lambda5-phosphane",air,non-urban air or from high stacks,kg,mapped,True,1.0,08a91e70-3ddc-11dd-937f-0050c2490048,chlorpyrifos,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,525030.0,,525030.0,,,,0.0,,0.0,0.00011309,,0.00011309,,,,,,,
