elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,climate change|global warming potential (GWP20),climate change|global warming potential (GWP100),climate change|global warming potential (GWP500),climate change|global temperature change potential (GTP50),climate change|global temperature change potential (GTP100),climate change: including SLCFs|global warming potential (GWP20),climate change: including SLCFs|global warming potential (GWP100),climate change: including SLCFs|global temperature change potential (GTP100),climate change: fossil|global warming potential (GWP20),climate change: fossil|global warming potential (GWP100),climate change: fossil|global warming potential (GWP500),climate change: fossil|global temperature change potential (GTP50),climate change: fossil|global temperature change potential (GTP100),"climate change: fossil, including SLCFs|global warming potential (GWP20)","climate change: fossil, including SLCFs|global warming potential (GWP100)","climate change: fossil, including SLCFs|global temperature change potential (GTP100)",climate change: biogenic|global warming potential (GWP20),climate change: biogenic|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP500),climate change: biogenic|global temperature change potential (GTP50),climate change: biogenic|global temperature change potential (GTP100),"climate change: biogenic, including SLCFs|global warming potential (GWP20)","climate change: biogenic, including SLCFs|global warming potential (GWP100)","climate change: biogenic, including SLCFs|global temperature change potential (GTP100)",climate change: land use|global warming potential (GWP20),climate change: land use|global warming potential (GWP100),climate change: land use|global warming potential (GWP500),climate change: land use|global temperature change potential (GTP50),climate change: land use|global temperature change potential (GTP100),"climate change: land use, including SLCFs|global warming potential (GWP20)","climate change: land use, including SLCFs|global warming potential (GWP100)","climate change: land use, including SLCFs|global temperature change potential (GTP100)"
46ecffe9-d6c6-4763-b575-dd73d5bdd727,"Methane, chloro-fluoro-, HCFC-31",000593-70-4,CH2ClF,"HCFC-31; Methane, chloro-fluoro-",air,non-urban air or from high stacks,kg,mapped,False,1.0,,hcfc-31,air,unspecified,kg,mapped,286.0,79.4,22.6,17.6,14.4,286.0,79.4,14.4,286.0,79.4,22.6,17.6,14.4,286.0,79.4,14.4,,,,,,,,,,,,,,,,
5eafb840-6f50-418d-98bd-27b86f75613c,"Methane, chloro-fluoro-, HCFC-31",000593-70-4,CH2ClF,"HCFC-31; Methane, chloro-fluoro-",air,unspecified,kg,mapped,False,1.0,,hcfc-31,air,unspecified,kg,mapped,286.0,79.4,22.6,17.6,14.4,286.0,79.4,14.4,286.0,79.4,22.6,17.6,14.4,286.0,79.4,14.4,,,,,,,,,,,,,,,,
5fa05c4f-8766-41ff-9dd1-fa47c0b7ea48,"Methane, chloro-fluoro-, HCFC-31",000593-70-4,CH2ClF,"HCFC-31; Methane, chloro-fluoro-",air,urban air close to ground,kg,mapped,False,1.0,,hcfc-31,air,unspecified,kg,mapped,286.0,79.4,22.6,17.6,14.4,286.0,79.4,14.4,286.0,79.4,22.6,17.6,14.4,286.0,79.4,14.4,,,,,,,,,,,,,,,,
9b505d7c-4239-40e0-9dbe-55d38f3b85b3,"Methane, chlorodifluoro-, HCFC-22",000075-45-6,CHClF2,"HCFC-22; Methane, chlorodifluoro-; chlorodifluoromethane",air,"low population density, long-term",kg,mapped,False,1.0,,hcfc-22,air,unspecified,kg,mapped,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,,,,,,,,,,,,,,,,
26991da1-c263-4707-9f85-78685acc94dc,"Methane, chlorodifluoro-, HCFC-22",000075-45-6,CHClF2,"HCFC-22; Methane, chlorodifluoro-; chlorodifluoromethane",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,hcfc-22,air,unspecified,kg,mapped,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,,,,,,,,,,,,,,,,
56b7d3b6-83d7-42b0-a65b-5ad23e29db47,"Methane, chlorodifluoro-, HCFC-22",000075-45-6,CHClF2,"HCFC-22; Methane, chlorodifluoro-; chlorodifluoromethane",air,non-urban air or from high stacks,kg,mapped,True,1.0,,hcfc-22,air,unspecified,kg,mapped,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,,,,,,,,,,,,,,,,
18c582fe-7336-4138-8797-2db8b7a754c7,"Methane, chlorodifluoro-, HCFC-22",000075-45-6,CHClF2,"HCFC-22; Methane, chlorodifluoro-; chlorodifluoromethane",air,unspecified,kg,mapped,True,1.0,,hcfc-22,air,unspecified,kg,mapped,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,,,,,,,,,,,,,,,,
8ca6c84b-7f56-47e6-8d17-4f2dbc49a943,"Methane, chlorodifluoro-, HCFC-22",000075-45-6,CHClF2,"HCFC-22; Methane, chlorodifluoro-; chlorodifluoromethane",air,urban air close to ground,kg,mapped,True,1.0,,hcfc-22,air,unspecified,kg,mapped,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,5690.0,1960.0,560.0,785.0,379.0,5690.0,1960.0,379.0,,,,,,,,,,,,,,,,
5dfb74d2-fa15-4f2d-bf7c-5aa45a41ec7f,"Methane, chlorotrifluoro-, CFC-13",000075-72-9,CClF3,"CFC-13; Methane, chlorotrifluoro-",air,"low population density, long-term",kg,mapped,False,1.0,,cfc-13,air,unspecified,kg,mapped,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,,,,,,,,,,,,,,,,
b9c1ac70-e2eb-4fcd-bc63-befa92866af5,"Methane, chlorotrifluoro-, CFC-13",000075-72-9,CClF3,"CFC-13; Methane, chlorotrifluoro-",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,cfc-13,air,unspecified,kg,mapped,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,,,,,,,,,,,,,,,,
23a9f33d-dbab-4fcc-8f49-1df731b0b827,"Methane, chlorotrifluoro-, CFC-13",000075-72-9,CClF3,"CFC-13; Methane, chlorotrifluoro-",air,non-urban air or from high stacks,kg,mapped,False,1.0,,cfc-13,air,unspecified,kg,mapped,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,,,,,,,,,,,,,,,,
e06e2e1e-ad87-49e2-a184-f2d1c48b7b46,"Methane, chlorotrifluoro-, CFC-13",000075-72-9,CClF3,"CFC-13; Methane, chlorotrifluoro-",air,unspecified,kg,mapped,False,1.0,,cfc-13,air,unspecified,kg,mapped,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,,,,,,,,,,,,,,,,
43bc4fc0-bfeb-46d6-b3de-f69c3ccd622a,"Methane, chlorotrifluoro-, CFC-13",000075-72-9,CClF3,"CFC-13; Methane, chlorotrifluoro-",air,urban air close to ground,kg,mapped,False,1.0,,cfc-13,air,unspecified,kg,mapped,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,12400.0,16200.0,17500.0,17000.0,18800.0,12400.0,16200.0,18800.0,,,,,,,,,,,,,,,,
f903c2fb-71bf-4568-99fc-6aa7ed7bc922,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",air,"low population density, long-term",kg,mapped,False,1.0,,methylene chloride,air,unspecified,kg,mapped,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,,,,,,,,,,,,,,,,
b328d33e-9a9f-407d-a767-5c64ccdc163f,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,methylene chloride,air,unspecified,kg,mapped,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,,,,,,,,,,,,,,,,
d4b61c6c-a620-4a91-afc6-ca87ef97b55a,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",air,non-urban air or from high stacks,kg,mapped,True,1.0,,methylene chloride,air,unspecified,kg,mapped,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,,,,,,,,,,,,,,,,
432a3326-73f8-4752-bc4d-06b7b4b1243c,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",air,unspecified,kg,mapped,True,1.0,,methylene chloride,air,unspecified,kg,mapped,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,,,,,,,,,,,,,,,,
2716807d-0266-48ff-bb7a-6e6c5fbfd5c5,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",air,urban air close to ground,kg,mapped,True,1.0,,methylene chloride,air,unspecified,kg,mapped,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,40.2,11.2,3.18,2.46,2.01,40.2,11.2,2.01,,,,,,,,,,,,,,,,
a9dab180-06d5-417f-b1ca-8366ccd7a9df,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",water,ground-,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54cd1c73-b17c-4061-aa54-f67b198a059d,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",water,"ground-, long-term",kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a7b2a91-5d35-400b-9a9e-30e195abfe73,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",water,ocean,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b6a35b8-f6c8-404d-9c0e-e09b8fdb2d9e,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",water,surface water,kg,ecoinvent orphan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75c80de0-a0fa-45e2-9f7b-f6fa4e4431e1,"Methane, dichloro-, HCC-30",000075-09-2,CH2Cl2,"HCC-30; Methane, dichloro-; dichlormethan; dichloromethane; methylenchlorid",water,unspecified,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31f8976a-6f7d-487e-a850-eb495dbf0351,"Methane, dichlorodifluoro-, CFC-12",000075-71-8,CCl2F2,"CFC-12; Methane, dichlorodifluoro-; dichlorodifluoromethane",air,"low population density, long-term",kg,mapped,False,1.0,,cfc-12,air,unspecified,kg,mapped,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,,,,,,,,,,,,,,,,
1013b9ec-a7b5-459c-be3d-74f61b9ce06e,"Methane, dichlorodifluoro-, CFC-12",000075-71-8,CCl2F2,"CFC-12; Methane, dichlorodifluoro-; dichlorodifluoromethane",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,cfc-12,air,unspecified,kg,mapped,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,,,,,,,,,,,,,,,,
e93ba406-3df8-4e34-be54-0d556b2bb629,"Methane, dichlorodifluoro-, CFC-12",000075-71-8,CCl2F2,"CFC-12; Methane, dichlorodifluoro-; dichlorodifluoromethane",air,non-urban air or from high stacks,kg,mapped,True,1.0,,cfc-12,air,unspecified,kg,mapped,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,,,,,,,,,,,,,,,,
c0e8ec60-a5ae-432e-97a5-cf76b6247a00,"Methane, dichlorodifluoro-, CFC-12",000075-71-8,CCl2F2,"CFC-12; Methane, dichlorodifluoro-; dichlorodifluoromethane",air,unspecified,kg,mapped,True,1.0,,cfc-12,air,unspecified,kg,mapped,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,,,,,,,,,,,,,,,,
31a3e44c-4098-461e-aba2-f79540e05087,"Methane, dichlorodifluoro-, CFC-12",000075-71-8,CCl2F2,"CFC-12; Methane, dichlorodifluoro-; dichlorodifluoromethane",air,urban air close to ground,kg,mapped,True,1.0,,cfc-12,air,unspecified,kg,mapped,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,12700.0,12500.0,5710.0,13300.0,10400.0,12700.0,12500.0,10400.0,,,,,,,,,,,,,,,,
34de4196-871a-4db8-a182-589ab780a935,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",air,"low population density, long-term",kg,mapped,False,1.0,,hcfc-21,air,unspecified,kg,mapped,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,,,,,,,,,,,,,,,,
de8d76cb-7216-4e6f-8bf2-8cdf76e99902,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,hcfc-21,air,unspecified,kg,mapped,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,,,,,,,,,,,,,,,,
727835b8-c650-4d46-882f-35b2a366b559,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",air,non-urban air or from high stacks,kg,mapped,False,1.0,,hcfc-21,air,unspecified,kg,mapped,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,,,,,,,,,,,,,,,,
04a6edb8-624a-484e-8f85-d771657adae7,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",air,unspecified,kg,mapped,False,1.0,,hcfc-21,air,unspecified,kg,mapped,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,,,,,,,,,,,,,,,,
3c8af80d-7ff8-43f4-b1a7-cef73b1b4682,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",air,urban air close to ground,kg,mapped,True,1.0,,hcfc-21,air,unspecified,kg,mapped,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,575.0,160.0,45.6,35.5,29.0,575.0,160.0,29.0,,,,,,,,,,,,,,,,
e42a8077-1363-40a9-a943-cfcf78e6b52e,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",water,ground-,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ee2d61b-1f0d-4835-bd85-4a9e2e545000,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",water,"ground-, long-term",kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899759dd-b3e2-4611-b052-c8bdd74346bd,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",water,ocean,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8fc7282-04be-4c6f-ba85-60b0444af8ae,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",water,surface water,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460ff3a-b368-4224-9c0d-0900fd29608f,"Methane, dichlorofluoro-, HCFC-21",000075-43-4,CHCl2F,"Dichlormonofluormethan; HCFC-21; Methane, dichlorofluoro-; dichloro(fluoro)methane; dichlorofluoromethane",water,unspecified,kg,ecoinvent orphan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33a791a2-a1e7-446b-b25a-b3be6159bae4,"Methane, difluoro-, HFC-32",000075-10-5,CH2F2,"HFC-32; Methane, difluoro-",air,"low population density, long-term",kg,mapped,False,1.0,,hfc-32,air,unspecified,kg,mapped,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,,,,,,,,,,,,,,,,
20d0fc73-b9ce-4001-ac15-893b30ed10a3,"Methane, difluoro-, HFC-32",000075-10-5,CH2F2,"HFC-32; Methane, difluoro-",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,hfc-32,air,unspecified,kg,mapped,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,,,,,,,,,,,,,,,,
8fbe2c56-c213-4501-b95e-ff57a76fbd6f,"Methane, difluoro-, HFC-32",000075-10-5,CH2F2,"HFC-32; Methane, difluoro-",air,non-urban air or from high stacks,kg,mapped,False,1.0,,hfc-32,air,unspecified,kg,mapped,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,,,,,,,,,,,,,,,,
151212b4-079b-43a2-96d5-a6eef59166ac,"Methane, difluoro-, HFC-32",000075-10-5,CH2F2,"HFC-32; Methane, difluoro-",air,unspecified,kg,mapped,False,1.0,,hfc-32,air,unspecified,kg,mapped,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,,,,,,,,,,,,,,,,
c9028b09-c12d-421b-9944-7d145e196ebc,"Methane, difluoro-, HFC-32",000075-10-5,CH2F2,"HFC-32; Methane, difluoro-",air,urban air close to ground,kg,mapped,False,1.0,,hfc-32,air,unspecified,kg,mapped,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,2690.0,771.0,220.0,181.0,142.0,2690.0,771.0,142.0,,,,,,,,,,,,,,,,
f3bd723a-5276-4ae8-9860-b89537351a90,"Methane, fossil",000074-82-8,CH4,Methane,air,"low population density, long-term",kg,mapped: overwrite,True,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,
6b1b495b-70ee-4be6-b1c2-3031aa4d6add,"Methane, fossil",000074-82-8,CH4,Methane,air,lower stratosphere + upper troposphere,kg,mapped: overwrite,False,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,
70ef743b-3ed5-4a6d-b192-fb6d62378555,"Methane, fossil",000074-82-8,CH4,Methane,air,non-urban air or from high stacks,kg,mapped: overwrite,True,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,
0795345f-c7ae-410c-ad25-1845784c75f5,"Methane, fossil",000074-82-8,CH4,Methane,air,unspecified,kg,mapped: overwrite,True,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,
5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"Methane, fossil",000074-82-8,CH4,Methane,air,urban air close to ground,kg,mapped: overwrite,True,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,
f757365c-c6fd-41fe-ad32-3594ccd97ef0,"Methane, from soil or biomass stock",000074-82-8,CH4,Methane,air,"low population density, long-term",kg,mapped: overwrite,False,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5
ef4566f0-60d5-4bbe-a2cb-7268a81fecd4,"Methane, from soil or biomass stock",000074-82-8,CH4,Methane,air,lower stratosphere + upper troposphere,kg,mapped: overwrite,False,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5
9541a975-800f-4fed-9edf-28f6e411a015,"Methane, from soil or biomass stock",000074-82-8,CH4,Methane,air,non-urban air or from high stacks,kg,mapped: overwrite,True,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5
7f0ba7c9-341e-413d-80f6-8753727d65d1,"Methane, from soil or biomass stock",000074-82-8,CH4,Methane,air,unspecified,kg,mapped: overwrite,False,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5
299c6564-426e-48c3-b516-fdf301d12127,"Methane, from soil or biomass stock",000074-82-8,CH4,Methane,air,urban air close to ground,kg,mapped: overwrite,False,1.0,,"methane, fossil",air,unspecified,kg,mapped,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5,,,,,,,,,,,,,,,,,82.5,29.8,10.0,13.2,7.5,82.5,29.8,7.5
246c87af-4495-4977-8d39-eae397c1c8f1,"Methane, monochloro-, R-40",000074-87-3,CH3Cl,"Methane, monochloro-; Monochloromethane; R-40; chloromethane; methyl chloride",air,"low population density, long-term",kg,mapped,False,1.0,,methyl chloride,air,unspecified,kg,mapped,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,,,,,,,,,,,,,,,,
0f70e720-127e-44dc-bb85-438158235ab6,"Methane, monochloro-, R-40",000074-87-3,CH3Cl,"Methane, monochloro-; Monochloromethane; R-40; chloromethane; methyl chloride",air,lower stratosphere + upper troposphere,kg,mapped,False,1.0,,methyl chloride,air,unspecified,kg,mapped,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,,,,,,,,,,,,,,,,
ed63abd0-7cc6-4825-8759-b367e560fe95,"Methane, monochloro-, R-40",000074-87-3,CH3Cl,"Methane, monochloro-; Monochloromethane; R-40; chloromethane; methyl chloride",air,non-urban air or from high stacks,kg,mapped,True,1.0,,methyl chloride,air,unspecified,kg,mapped,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,,,,,,,,,,,,,,,,
18ea247b-edc2-43fe-89bd-cedd04102bcc,"Methane, monochloro-, R-40",000074-87-3,CH3Cl,"Methane, monochloro-; Monochloromethane; R-40; chloromethane; methyl chloride",air,unspecified,kg,mapped,True,1.0,,methyl chloride,air,unspecified,kg,mapped,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,,,,,,,,,,,,,,,,
370447a7-70d1-47bd-8577-0a32c4f53570,"Methane, monochloro-, R-40",000074-87-3,CH3Cl,"Methane, monochloro-; Monochloromethane; R-40; chloromethane; methyl chloride",air,urban air close to ground,kg,mapped,False,1.0,,methyl chloride,air,unspecified,kg,mapped,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,19.9,5.54,1.58,1.22,1.0,19.9,5.54,1.0,,,,,,,,,,,,,,,,
6c977009-5c4e-4901-a4c1-ab20389cb972,"Methane, non-fossil",000074-82-8,CH4,Methane,air,"low population density, long-term",kg,mapped: overwrite,False,1.0,,"methane, non-fossil",air,unspecified,kg,mapped,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,
258263a0-6be3-4439-bd84-efee0498b849,"Methane, non-fossil",000074-82-8,CH4,Methane,air,lower stratosphere + upper troposphere,kg,mapped: overwrite,False,1.0,,"methane, non-fossil",air,unspecified,kg,mapped,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,
57bdb443-d4a6-423d-8024-959b8261d02e,"Methane, non-fossil",000074-82-8,CH4,Methane,air,non-urban air or from high stacks,kg,mapped: overwrite,True,1.0,,"methane, non-fossil",air,unspecified,kg,mapped,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,
da1157e2-7593-4dfd-80dd-a3449b37a4d8,"Methane, non-fossil",000074-82-8,CH4,Methane,air,unspecified,kg,mapped: overwrite,True,1.0,,"methane, non-fossil",air,unspecified,kg,mapped,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,
baf58fc9-573c-419c-8c16-831ac03203b9,"Methane, non-fossil",000074-82-8,CH4,Methane,air,urban air close to ground,kg,mapped: overwrite,True,1.0,,"methane, non-fossil",air,unspecified,kg,mapped,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,,79.7,27.0,7.2,10.4,4.7,79.7,27.0,4.7,,,,,,,,
